COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,datetime
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/11/28 15:55,769664,15.15663121,0.00104,97.4799,45.3459,177.2905,182.8386,0,999,316,0.00089307,0.00016972,0,4111631,0 NINJASAT,1 58341U 23174CP  23332.66373576  .00016972  00000-0  89307-3 0  9999,2 58341  97.4799  45.3459 0010400 177.2905 182.8386 15.15663121  3161,2023-174CP,58341,6897.103,95.008,526.141,511.795,0,55:46.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/11/29 22:02,988096,15.15712755,0.0010414,97.4793,46.5809,173.2528,186.8846,0,999,335,0.0010187,0.00019402,0,4113697,0 NINJASAT,1 58341U 23174CP  23333.91809014  .00019402  00000-0  10187-2 0  9999,2 58341  97.4793  46.5809 0010414 173.2528 186.8846 15.15712755  3353,2023-174CP,58341,6896.953,95.005,526,511.635,0,02:03.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/11/30 18:37,351616,15.15740841,0.0010466,97.4788,47.426,170.7108,189.432,0,999,348,0.00095401,0.00018178,0,4115957,0 NINJASAT,1 58341U 23174CP  23334.77631194  .00018178  00000-0  95401-3 0  9998,2 58341  97.4788  47.4260 0010466 170.7108 189.4320 15.15740841  3488,2023-174CP,58341,6896.867,95.003,525.951,511.514,0,37:53.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/1 21:33,886912,15.15786283,0.0010528,97.4786,48.5311,167.2242,192.9259,0,999,365,0.0011845,0.00022628,0,4116981,0 NINJASAT,1 58341U 23174CP  23335.89857508  .00022628  00000-0  11845-2 0  9995,2 58341  97.4786  48.5311 0010528 167.2242 192.9259 15.15786283  3653,2023-174CP,58341,6896.73,95,525.855,511.334,0,33:56.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/2 11:49,775424,15.1583622,0.0010564,97.4786,49.116,165.2924,194.8618,0,999,374,0.0018986,0.0003643,0,4117552,0 NINJASAT,1 58341U 23174CP  23336.49269416  .00036430  00000-0  18986-2 0  9996,2 58341  97.4786  49.1160 0010564 165.2924 194.8618 15.15836220  3744,2023-174CP,58341,6896.578,94.997,525.729,511.157,0,49:28.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/3 13:10,895552,15.15857283,0.001063,97.4787,50.1561,161.3118,198.8507,0,999,390,0.00079185,0.00015121,0,4120389,0 NINJASAT,1 58341U 23174CP  23337.54888768  .00015121  00000-0  79185-3 0  9993,2 58341  97.4787  50.1561 0010630 161.3118 198.8507 15.15857283  3909,2023-174CP,58341,6896.514,94.996,525.71,511.048,0,10:23.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/4 12:56,842240,15.15883201,0.0010704,97.4788,51.1313,157.6919,202.4781,0,999,405,0.00072125,0.00013775,0,4122164,0 NINJASAT,1 58341U 23174CP  23338.53904910  .00013775  00000-0  72125-3 0  9991,2 58341  97.4788  51.1313 0010704 157.6919 202.4781 15.15883201  4057,2023-174CP,58341,6896.436,94.994,525.682,510.919,0,56:13.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/5 3:11,130112,15.15897547,0.0010763,97.4788,51.7163,155.5086,204.666,0,999,414,0.00065795,0.00012563,0,4122741,0 NINJASAT,1 58341U 23174CP  23339.13313808  .00012563  00000-0  65795-3 0  9997,2 58341  97.4788  51.7163 0010763 155.5086 204.6660 15.15897547  4141,2023-174CP,58341,6896.392,94.993,525.68,510.834,0,11:43.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/6 4:32,912960,15.15923436,0.001087,97.4787,52.7567,152.2432,207.9383,0,999,430,0.00060851,0.00011622,0,4124457,0 NINJASAT,1 58341U 23174CP  23340.18928140  .00011622  00000-0  60851-3 0  9998,2 58341  97.4787  52.7567 0010870 152.2432 207.9383 15.15923436  4300,2023-174CP,58341,6896.314,94.992,525.675,510.682,0,32:33.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/7 10:38,437536,15.15945817,0.0010898,97.4787,53.9921,148.681,211.5074,0,999,449,0.00043123,8.22E-05,0,4126739,0 NINJASAT,1 58341U 23174CP  23341.44343099  .00008218  00000-0  43123-3 0  9992,2 58341  97.4787  53.9921 0010898 148.6810 211.5074 15.15945817  4491,2023-174CP,58341,6896.246,94.99,525.626,510.595,0,38:32.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/8 13:34,516544,15.15965977,0.0010935,97.4789,55.0975,145.1738,215.0213,0,999,466,0.00046047,8.79E-05,0,4128726,0 NINJASAT,1 58341U 23174CP  23342.56554996  .00008786  00000-0  46047-3 0  9994,2 58341  97.4789  55.0975 0010935 145.1738 215.0213 15.15965977  4660,2023-174CP,58341,6896.184,94.989,525.59,510.509,0,34:23.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/9 13:20,557792,15.15982597,0.0011008,97.4791,56.073,141.8762,218.3251,0,999,481,0.00044269,8.45E-05,0,4130247,0 NINJASAT,1 58341U 23174CP  23343.55564303  .00008448  00000-0  44269-3 0  9996,2 58341  97.4791  56.0730 0011008 141.8762 218.3251 15.15982597  4817,2023-174CP,58341,6896.134,94.988,525.59,510.408,0,20:07.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/10 3:35,524448,15.15991946,0.0011062,97.4792,56.6582,139.9558,220.2493,0,999,490,0.00041095,7.84E-05,0,4130918,0 NINJASAT,1 58341U 23174CP  23344.14969357  .00007839  00000-0  41095-3 0  9997,2 58341  97.4792  56.6582 0011062 139.9558 220.2493 15.15991946  4908,2023-174CP,58341,6896.106,94.987,525.599,510.342,0,35:33.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/11 4:56,935808,15.1600735,0.0011164,97.4792,57.6987,136.3954,223.8163,0,999,506,0.00035929,6.85E-05,0,4132409,0 NINJASAT,1 58341U 23174CP  23345.20577472  .00006847  00000-0  35929-3 0  9995,2 58341  97.4792  57.6987 0011164 136.3954 223.8163 15.16007350  5061,2023-174CP,58341,6896.059,94.986,525.623,510.225,0,56:18.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/12 11:02,693184,15.16024939,0.0011242,97.4789,58.9342,132.3749,227.8438,0,999,525,0.00035682,6.80E-05,0,4134248,0 NINJASAT,1 58341U 23174CP  23346.45985756  .00006803  00000-0  35682-3 0  9999,2 58341  97.4789  58.9342 0011242 132.3749 227.8438 15.16024939  5253,2023-174CP,58341,6896.006,94.985,525.623,510.118,0,02:11.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/13 12:22,15392,15.16043338,0.0011248,97.4782,59.9744,129.2229,231.0004,0,999,541,0.0004339,8.29E-05,0,4135433,0 NINJASAT,1 58341U 23174CP  23347.51591453  .00008293  00000-0  43390-3 0  9994,2 58341  97.4782  59.9744 0011248 129.2229 231.0004 15.16043338  5415,2023-174CP,58341,6895.95,94.984,525.571,510.058,0,22:55.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/14 4:13,536544,15.16055116,0.0011236,97.478,60.6245,127.3046,232.9212,0,999,551,0.00045556,8.71E-05,0,4136178,0 NINJASAT,1 58341U 23174CP  23348.17594371  .00008714  00000-0  45556-3 0  9993,2 58341  97.4780  60.6245 0011236 127.3046 232.9212 15.16055116  5510,2023-174CP,58341,6895.914,94.983,525.527,510.031,0,13:21.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/15 3:59,294432,15.16075397,0.0011245,97.4776,61.5998,124.2638,235.9661,0,999,566,0.00047069,9.01E-05,0,4136559,0 NINJASAT,1 58341U 23174CP  23349.16597563  .00009011  00000-0  47069-3 0  9991,2 58341  97.4776  61.5998 0011245 124.2638 235.9661 15.16075397  5663,2023-174CP,58341,6895.853,94.982,525.472,509.963,0,59:00.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/16 3:44,689792,15.16100866,0.0011285,97.4773,62.5748,121.0617,239.1725,0,999,581,0.00052162,0.00010002,0,4137335,0 NINJASAT,1 58341U 23174CP  23350.15599178  .00010002  00000-0  52162-3 0  9998,2 58341  97.4773  62.5748 0011285 121.0617 239.1725 15.16100866  5814,2023-174CP,58341,6895.775,94.98,525.422,509.859,0,44:37.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/17 3:30,762368,15.16124697,0.0011374,97.4773,63.5501,117.8275,242.4111,0,999,596,0.00052331,0.00010042,0,4138164,0 NINJASAT,1 58341U 23174CP  23351.14599262  .00010042  00000-0  52331-3 0  9994,2 58341  97.4773  63.5501 0011374 117.8275 242.4111 15.16124697  5964,2023-174CP,58341,6895.703,94.979,525.411,509.725,0,30:13.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/18 3:15,305664,15.1615738,0.001145,97.4773,64.5253,114.7379,245.5046,0,999,611,0.00078483,0.00015118,0,4139019,0 NINJASAT,1 58341U 23174CP  23352.13597576  .00015118  00000-0  78483-3 0  9995,2 58341  97.4773  64.5253 0011450 114.7379 245.5046 15.16157380  6119,2023-174CP,58341,6895.604,94.977,525.365,509.574,0,15:48.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/19 3:01,54432,15.1618717,0.0011473,97.477,65.5003,111.7829,248.4626,0,999,626,0.00070936,0.00013667,0,4139761,0 NINJASAT,1 58341U 23174CP  23353.12593813  .00013667  00000-0  70936-3 0  9997,2 58341  97.4770  65.5003 0011473 111.7829 248.4626 15.16187170  6264,2023-174CP,58341,6895.514,94.975,525.29,509.468,0,01:21.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/20 4:21,111456,15.16217629,0.0011411,97.4769,66.5406,108.5348,251.7126,0,999,642,0.00064361,0.00012402,0,4140520,0 NINJASAT,1 58341U 23174CP  23354.18187629  .00012402  00000-0  64361-3 0  9999,2 58341  97.4769  66.5406 0011411 108.5348 251.7126 15.16217629  6425,2023-174CP,58341,6895.421,94.973,525.155,509.418,0,21:54.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/21 4:07,347200,15.16251112,0.0011353,97.4771,67.5163,105.5144,254.7343,0,999,657,0.0008067,0.00015583,0,4141338,0 NINJASAT,1 58341U 23174CP  23355.17179800  .00015583  00000-0  80670-3 0  9995,2 58341  97.4771  67.5163 0011353 105.5144 254.7343 15.16251112  6570,2023-174CP,58341,6895.32,94.971,525.013,509.357,0,07:23.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/22 3:52,751264,15.16284116,0.0011336,97.4775,68.4917,102.412,257.8383,0,999,672,0.00082408,0.00015936,0,4142004,0 NINJASAT,1 58341U 23174CP  23356.16169851  .00015936  00000-0  82408-3 0  9993,2 58341  97.4775  68.4917 0011336 102.4120 257.8383 15.16284116  6727,2023-174CP,58341,6895.22,94.969,524.901,509.268,0,52:50.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/23 3:38,259712,15.1631753,0.0011398,97.4777,69.4673,99.2289,261.0234,0,999,687,0.00081572,0.00015789,0,4142852,0 NINJASAT,1 58341U 23174CP  23357.15157708  .00015789  00000-0  81572-3 0  9998,2 58341  97.4777  69.4673 0011398  99.2289 261.0234 15.16317530  6871,2023-174CP,58341,6895.119,94.967,524.843,509.124,0,38:16.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/24 3:23,945984,15.16350929,0.0011478,97.4779,70.4429,96.1174,264.1367,0,999,702,0.00085922,0.00016653,0,4143756,0 NINJASAT,1 58341U 23174CP  23358.14143456  .00016653  00000-0  85922-3 0  9997,2 58341  97.4779  70.4429 0011478  96.1174 264.1367 15.16350929  7020,2023-174CP,58341,6895.017,94.965,524.796,508.968,0,23:39.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/25 4:44,186240,15.16384704,0.0011502,97.4778,71.4835,92.7803,267.4746,0,999,718,0.00081762,0.00015857,0,4144536,0 NINJASAT,1 58341U 23174CP  23359.19725910  .00015857  00000-0  81762-3 0  9997,2 58341  97.4778  71.4835 0011502  92.7803 267.4746 15.16384704  7182,2023-174CP,58341,6894.915,94.963,524.71,508.849,0,44:03.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/26 4:29,115840,15.16414643,0.0011468,97.4774,72.4591,89.7205,270.5342,0,999,733,0.00074282,0.00014409,0,4145460,0 NINJASAT,1 58341U 23174CP  23360.18707310  .00014409  00000-0  74282-3 0  9993,2 58341  97.4774  72.4591 0011468  89.7205 270.5342 15.16414643  7331,2023-174CP,58341,6894.824,94.961,524.596,508.782,0,29:23.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/27 4:14,436672,15.16442354,0.0011381,97.4769,73.4344,86.6636,273.5899,0,999,748,0.00070933,0.00013766,0,4146303,0 NINJASAT,1 58341U 23174CP  23361.17686848  .00013766  00000-0  70933-3 0  9999,2 58341  97.4769  73.4344 0011381  86.6636 273.5899 15.16442354  7486,2023-174CP,58341,6894.74,94.959,524.452,508.758,0,14:41.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/28 3:59,232544,15.16469036,0.0011315,97.4766,74.4098,83.555,276.6971,0,999,763,0.00069195,0.00013436,0,4147189,0 NINJASAT,1 58341U 23174CP  23362.16664621  .00013436  00000-0  69195-3 0  9996,2 58341  97.4766  74.4098 0011315  83.5550 276.6971 15.16469036  7636,2023-174CP,58341,6894.659,94.957,524.326,508.723,0,59:58.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/29 3:45,552704,15.16493965,0.0011326,97.4764,75.3852,80.4528,279.7985,0,999,778,0.00062841,0.00012203,0,4148002,0 NINJASAT,1 58341U 23174CP  23363.15640686  .00012203  00000-0  62841-3 0  9993,2 58341  97.4764  75.3852 0011326  80.4528 279.7985 15.16493965  7788,2023-174CP,58341,6894.584,94.956,524.258,508.64,0,45:13.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/30 3:30,467136,15.16518894,0.0011367,97.4762,76.3605,77.477,282.7734,0,999,793,0.00061523,0.00011954,0,4148901,0 NINJASAT,1 58341U 23174CP  23364.14615124  .00011954  00000-0  61523-3 0  9990,2 58341  97.4762  76.3605 0011367  77.4770 282.7734 15.16518894  7935,2023-174CP,58341,6894.508,94.954,524.21,508.536,0,30:27.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2023/12/31 3:15,45824,15.16540202,0.0011395,97.4759,77.3359,74.5519,285.6972,0,999,808,0.00051124,9.93E-05,0,4149721,0 NINJASAT,1 58341U 23174CP  23365.13588016  .00009926  00000-0  51124-3 0  9991,2 58341  97.4759  77.3359 0011395  74.5519 285.6972 15.16540202  8089,2023-174CP,58341,6894.444,94.953,524.165,508.452,0,15:40.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/1 4:35,239840,15.16560041,0.0011327,97.4755,78.3763,71.2671,288.9791,0,999,824,0.00047686,9.26E-05,0,4150445,0 NINJASAT,1 58341U 23174CP  24001.19157685  .00009258  00000-0  47686-3 0  9995,2 58341  97.4755  78.3763 0011327  71.2671 288.9791 15.16560041  8249,2023-174CP,58341,6894.383,94.952,524.058,508.439,0,35:52.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/2 4:21,528064,15.16581943,0.0011251,97.4752,79.3518,68.0699,292.1729,0,999,839,0.00056378,0.00010967,0,4151273,0 NINJASAT,1 58341U 23174CP  24002.18127926  .00010967  00000-0  56378-3 0  9997,2 58341  97.4752  79.3518 0011251  68.0699 292.1729 15.16581943  8393,2023-174CP,58341,6894.317,94.95,523.939,508.425,0,21:02.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/3 4:06,633472,15.16602184,0.0011161,97.475,80.327,64.8389,295.4001,0,999,854,0.00054015,0.00010509,0,4152102,0 NINJASAT,1 58341U 23174CP  24003.17096798  .00010509  00000-0  54015-3 0  9997,2 58341  97.4750  80.3270 0011161  64.8389 295.4001 15.16602184  8545,2023-174CP,58341,6894.256,94.949,523.815,508.426,0,06:11.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/4 3:51,569024,15.16624018,0.0011114,97.4753,81.3027,61.7278,298.5075,0,999,869,0.0005916,0.00011525,0,4152895,0 NINJASAT,1 58341U 23174CP  24004.16064316  .00011525  00000-0  59160-3 0  9993,2 58341  97.4753  81.3027 0011114  61.7278 298.5075 15.16624018  8691,2023-174CP,58341,6894.19,94.948,523.717,508.392,0,51:19.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/5 3:36,264736,15.16644093,0.00111,97.4756,82.2782,58.7232,301.5087,0,999,884,0.00050651,9.86E-05,0,4153805,0 NINJASAT,1 58341U 23174CP  24005.15030399  .00009861  00000-0  50651-3 0  9993,2 58341  97.4756  82.2782 0011100  58.7232 301.5087 15.16644093  8843,2023-174CP,58341,6894.129,94.946,523.646,508.341,0,36:26.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/6 3:21,767264,15.16665653,0.0011116,97.4757,83.2537,55.8296,304.399,0,999,899,0.00051883,0.0001011,0,4154524,0 NINJASAT,1 58341U 23174CP  24006.13995101  .00010110  00000-0  51883-3 0  9990,2 58341  97.4757  83.2537 0011116  55.8296 304.3990 15.16665653  8993,2023-174CP,58341,6894.063,94.945,523.592,508.265,0,21:31.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/7 4:41,415968,15.16684506,0.0011046,97.4757,84.2945,52.4994,307.7242,0,999,915,0.00045173,8.80E-05,0,4155380,0 NINJASAT,1 58341U 23174CP  24007.19556037  .00008796  00000-0  45173-3 0  9990,2 58341  97.4757  84.2945 0011046  52.4994 307.7242 15.16684506  9151,2023-174CP,58341,6894.006,94.944,523.486,508.256,0,41:36.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/8 4:26,611616,15.16705589,0.0010978,97.4757,85.2702,49.4117,310.8069,0,999,930,0.00048647,9.48E-05,0,4156277,0 NINJASAT,1 58341U 23174CP  24008.18518069  .00009484  00000-0  48647-3 0  9997,2 58341  97.4757  85.2702 0010978  49.4117 310.8069 15.16705589  9303,2023-174CP,58341,6893.942,94.943,523.376,508.239,0,26:39.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/9 4:11,665920,15.16727504,0.0010877,97.4756,86.246,45.9298,314.2829,0,999,945,0.00057164,0.00011166,0,4156946,0 NINJASAT,1 58341U 23174CP  24009.17478780  .00011166  00000-0  57164-3 0  9996,2 58341  97.4756  86.2460 0010877  45.9298 314.2829 15.16727504  9452,2023-174CP,58341,6893.876,94.941,523.239,508.243,0,11:41.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/10 3:56,360288,15.16752839,0.0010788,97.4755,87.2215,42.5402,317.6665,0,999,960,0.00064474,0.00012614,0,4157888,0 NINJASAT,1 58341U 23174CP  24010.16437917  .00012614  00000-0  64474-3 0  9995,2 58341  97.4755  87.2215 0010788  42.5402 317.6665 15.16752839  9602,2023-174CP,58341,6893.799,94.94,523.101,508.227,0,56:42.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/11 3:41,464032,15.16784611,0.0010767,97.4753,88.1969,39.4642,320.7373,0,999,975,0.00080316,0.0001575,0,4158642,0 NINJASAT,1 58341U 23174CP  24011.15395213  .00015750  00000-0  80316-3 0  9994,2 58341  97.4753  88.1969 0010767  39.4642 320.7373 15.16784611  9754,2023-174CP,58341,6893.703,94.938,522.99,508.145,0,41:41.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/12 3:26,693760,15.16817443,0.0010754,97.475,89.1725,36.6061,323.5905,0,999,990,0.00079611,0.00015626,0,4159583,0 NINJASAT,1 58341U 23174CP  24012.14350340  .00015626  00000-0  79611-3 0  9994,2 58341  97.4750  89.1725 0010754  36.6061 323.5905 15.16817443  9901,2023-174CP,58341,6893.603,94.936,522.882,508.055,0,26:38.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/13 3:11,124640,15.16849161,0.0010706,97.4745,90.1479,33.5035,326.6873,0,999,1005,0.00079016,0.00015522,0,4160457,0 NINJASAT,1 58341U 23174CP  24013.13303385  .00015522  00000-0  79016-3 0  9995,2 58341  97.4745  90.1479 0010706  33.5035 326.6873 15.16849161 10055,2023-174CP,58341,6893.507,94.934,522.753,507.992,0,11:34.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/14 4:31,345216,15.16881943,0.00106,97.4739,91.1883,30.0678,330.1162,0,999,1021,0.00078823,0.00015498,0,4161291,0 NINJASAT,1 58341U 23174CP  24014.18851094  .00015498  00000-0  78823-3 0  9993,2 58341  97.4739  91.1883 0010600  30.0678 330.1162 15.16881943 10219,2023-174CP,58341,6893.408,94.932,522.58,507.966,0,31:27.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/15 2:41,685760,15.16915048,0.0010515,97.4734,92.0987,26.7014,333.4759,0,999,1035,0.00091728,0.00018069,0,4162130,0 NINJASAT,1 58341U 23174CP  24015.11203340  .00018069  00000-0  91728-3 0  9998,2 58341  97.4734  92.0987 0010515  26.7014 333.4759 15.16915048 10357,2023-174CP,58341,6893.308,94.93,522.421,507.924,0,41:19.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/16 4:01,756544,15.16953,0.0010428,97.4732,93.1392,22.9125,337.2571,0,999,1051,0.00090082,0.00017762,0,4163053,0 NINJASAT,1 58341U 23174CP  24016.16746246  .00017762  00000-0  90082-3 0  9992,2 58341  97.4732  93.1392 0010428  22.9125 337.2571 15.16953000 10513,2023-174CP,58341,6893.193,94.927,522.246,507.87,0,01:08.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/17 3:45,440800,15.16987699,0.0010365,97.4732,94.1146,19.5253,340.6375,0,999,1066,0.00085663,0.00016902,0,4163942,0 NINJASAT,1 58341U 23174CP  24017.15690325  .00016902  00000-0  85663-3 0  9992,2 58341  97.4732  94.1146 0010365  19.5253 340.6375 15.16987699 10662,2023-174CP,58341,6893.088,94.925,522.097,507.808,0,45:56.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/18 3:30,230304,15.17020868,0.0010333,97.4734,95.0903,16.5768,343.5801,0,999,1081,0.00081543,0.00016099,0,4164714,0 NINJASAT,1 58341U 23174CP  24018.14632211  .00016099  00000-0  81543-3 0  9992,2 58341  97.4734  95.0903 0010333  16.5768 343.5801 15.17020868 10818,2023-174CP,58341,6892.987,94.923,521.975,507.73,0,30:42.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/19 3:15,237376,15.17052969,0.0010266,97.4735,96.0662,13.5706,346.5801,0,999,1096,0.00082825,0.00016368,0,4165618,0 NINJASAT,1 58341U 23174CP  24019.13572034  .00016368  00000-0  82825-3 0  9991,2 58341  97.4735  96.0662 0010266  13.5706 346.5801 15.17052969 10962,2023-174CP,58341,6892.89,94.921,521.831,507.679,0,15:26.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/20 4:35,142496,15.17086447,0.0010172,97.4735,97.107,9.9906,350.1527,0,999,1112,0.00076724,0.00015169,0,4166450,0 NINJASAT,1 58341U 23174CP  24020.19105489  .00015169  00000-0  76724-3 0  9994,2 58341  97.4735  97.1070 0010172   9.9906 350.1527 15.17086447 11127,2023-174CP,58341,6892.789,94.919,521.665,507.642,0,35:07.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/21 4:19,474112,15.17116731,0.0010062,97.4735,98.0828,6.3296,353.8063,0,999,1127,0.00076686,0.00015175,0,4167390,0 NINJASAT,1 58341U 23174CP  24021.18041058  .00015175  00000-0  76686-3 0  9999,2 58341  97.4735  98.0828 0010062   6.3296 353.8063 15.17116731 11270,2023-174CP,58341,6892.697,94.917,521.497,507.626,0,19:47.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/22 4:04,133888,15.17146102,0.0009982,97.4734,99.0585,2.5307,357.5975,0,999,1142,0.00075399,0.00014931,0,4168163,0 NINJASAT,1 58341U 23174CP  24022.16974692  .00014931  00000-0  75399-3 0  9996,2 58341  97.4734  99.0585 0009982   2.5307 357.5975 15.17146102 11425,2023-174CP,58341,6892.608,94.915,521.353,507.593,0,04:26.1
