datetime,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,MgII_Index,n_samples_irr_256,n_samples_irr_284,n_samples_irr_304,n_samples_irr_1175,n_samples_irr_1216,n_samples_irr_1335,n_samples_irr_1405,n_samples_MgII_Index
2024-09-21 12:00:00+00:00,0.00014702446111111112,0.00015071827222222224,0.0005414078666666666,0.00010897654999999999,0.00920132675,0.00026775925,0.0001667722222222222,0.3586940456111111,180,180,180,180,180,180,180,180
2024-09-21 15:00:00+00:00,0.00014715442777777778,0.00015185937777777777,0.0005410202777777778,0.00010896064444444445,0.009208969127777777,0.0002684680277777778,0.00016695047777777778,0.3586666729444445,180,180,180,180,180,180,180,180
2024-09-21 18:00:00+00:00,0.00014702483146067415,0.00015172294382022472,0.0005430689213483147,0.0001103012191011236,0.009245166219101124,0.00026990973595505615,0.00016755586516853933,0.3588863065730337,178,178,178,178,178,178,178,178
2024-09-21 21:00:00+00:00,0.00014842695,0.00015505784444444444,0.0005472724277777777,0.00011197045555555556,0.009307118922222222,0.0002710657333333333,0.00016848321111111113,0.3589668775,180,180,180,180,180,180,180,180
2024-09-22 00:00:00+00:00,0.00014884123333333332,0.0001547635888888889,0.0005462209277777778,0.00011211461111111111,0.009310399072222222,0.0002707155333333333,0.00017117689444444444,0.3589532661111111,180,180,180,180,180,180,180,180
2024-09-22 03:00:00+00:00,0.00014865488333333334,0.00015567066111111112,0.0005471313333333333,0.00011220737777777777,0.009313248033333334,0.00027106670555555553,0.00017180845,0.3592573233333334,180,180,180,180,180,180,180,180
2024-09-22 06:00:00+00:00,0.00014937510294117646,0.00015675036029411764,0.0005470480000000001,0.00011078582352941177,0.009186082801470588,0.00027097920588235296,0.0001701148088235294,0.35904746397058823,136,136,136,136,136,136,136,136
2024-09-22 09:00:00+00:00,0.00014971716176470588,0.0001569410955882353,0.0005442187205882353,0.00010882261764705882,0.009151090235294118,0.00027091366911764705,0.00017340886029411766,0.3589242006617647,136,136,136,136,136,136,136,136
2024-09-22 12:00:00+00:00,0.00014897856111111113,0.00015790309444444446,0.0005436539,0.00010768541666666667,0.00925956791111111,0.0002690423111111111,0.00017197917222222222,0.35887059694444445,180,180,180,180,180,180,180,180
2024-09-22 15:00:00+00:00,0.00014877345555555554,0.00015963118888888888,0.0005443177222222222,0.00010949310555555555,0.009285374388888889,0.0002690800333333333,0.00017316028333333333,0.3594990118333334,180,180,180,180,180,180,180,180
2024-09-22 18:00:00+00:00,0.00014964541011235955,0.00016143061235955058,0.0005464161348314608,0.0001105728202247191,0.009314105994382023,0.00026971952808988765,0.0001736863426966292,0.3593843957303371,178,178,178,178,178,178,178,178
2024-09-22 21:00:00+00:00,0.00015336576111111113,0.00016562556666666666,0.0005624603222222223,0.00011547282777777777,0.009413866377777778,0.0002777932444444445,0.00018034753333333336,0.36011903483333335,180,180,180,180,180,180,180,180
2024-09-23 00:00:00+00:00,0.00015187740555555558,0.00016319368333333334,0.0005494547555555555,0.00011268496111111111,0.009340105577777777,0.0002718424555555555,0.00017686014444444443,0.3591713192777778,180,180,180,180,180,180,180,180
2024-09-23 03:00:00+00:00,0.0001521604,0.0001630163666666667,0.0005468575277777777,0.00011270672777777777,0.009293836216666667,0.00027000511666666664,0.0001765450388888889,0.3583354987777778,180,180,180,180,180,180,180,180
2024-09-23 06:00:00+00:00,0.00015270213235294116,0.00016419344117647058,0.0005501300735294119,0.00011320266911764705,0.009216304102941178,0.00027053326470588237,0.00017644359558823528,0.3591916185294118,136,136,136,136,136,136,136,136
2024-09-23 09:00:00+00:00,0.00015519616911764705,0.00016700394852941177,0.0005533890147058824,0.00011179739705882352,0.009221822426470587,0.0002705621470588235,0.00017548847794117647,0.35941316669117646,136,136,136,136,136,136,136,136
2024-09-23 12:00:00+00:00,0.0001558031277777778,0.00016764983333333335,0.0005517315111111111,0.00011225057222222222,0.00931959053888889,0.00026884308888888887,0.00017560706666666667,0.3600312867777778,180,180,180,180,180,180,180,180
2024-09-23 15:00:00+00:00,0.00015674376666666666,0.00016976998333333333,0.0005554638333333333,0.00011352536666666667,0.00935370835,0.0002711123,0.00017706832777777777,0.360811543,180,180,180,180,180,180,180,180
2024-09-23 18:00:00+00:00,0.00015720544943820223,0.0001709300617977528,0.0005551638146067416,0.00011319525280898877,0.00936223811235955,0.0002712058764044944,0.00017802310674157302,0.36110360438202244,178,178,178,178,178,178,178,178
2024-09-23 21:00:00+00:00,0.00015744142777777777,0.0001713128388888889,0.0005526165611111112,0.00011376351666666666,0.009359391794444444,0.0002726969555555556,0.00017863417777777777,0.3613676946111111,180,180,180,180,180,180,180,180
2024-09-24 00:00:00+00:00,0.00015770440555555555,0.00017055910555555554,0.0005540360277777778,0.000116225,0.009391329833333333,0.0002727926611111111,0.00017715182777777776,0.36183544972222226,180,180,180,180,180,180,180,180
2024-09-24 03:00:00+00:00,0.00015851831666666667,0.00017194262777777777,0.0005570908833333333,0.00011710846666666666,0.0094182434,0.00027595785,0.00017958979444444444,0.36261727349999995,180,180,180,180,180,180,180,180
2024-09-24 06:00:00+00:00,0.00015864046323529413,0.0001708981911764706,0.0005558551176470588,0.00011542923529411764,0.009298008411764706,0.0002754419632352941,0.00017764511764705883,0.3629269813970588,136,136,136,136,136,136,136,136
2024-09-24 09:00:00+00:00,0.000160024625,0.00017020058823529412,0.0005583375220588235,0.00011471994852941176,0.009297335352941177,0.0002767749926470588,0.00017937375735294116,0.36306937154411767,136,136,136,136,136,136,136,136
2024-09-24 12:00:00+00:00,0.00016037683333333333,0.00017259367777777777,0.0005630769944444445,0.00011423236666666666,0.009436052433333333,0.00027598805000000003,0.00018062348333333333,0.3632243425555555,180,180,180,180,180,180,180,180
2024-09-24 15:00:00+00:00,0.00016134942777777778,0.00017444535,0.0005617080722222222,0.0001138368888888889,0.009441680205555556,0.00027418924444444444,0.0001796925888888889,0.3633656763888889,180,180,180,180,180,180,180,180
2024-09-24 18:00:00+00:00,0.00016304978651685394,0.0001750692808988764,0.0005619333932584269,0.00011403098314606741,0.009462381949438202,0.0002748535393258427,0.00017919572471910113,0.3640010891573034,178,178,178,178,178,178,178,178
2024-09-24 21:00:00+00:00,0.00016286000555555555,0.00017453645,0.0005606076944444445,0.00011465463888888889,0.009455898977777778,0.0002755185166666667,0.00017940078333333336,0.3636629879444444,180,180,180,180,180,180,180,180
2024-09-25 00:00:00+00:00,0.00016234707386363637,0.00017390142613636362,0.0005600583295454546,0.00011477050568181818,0.009464936051136364,0.000276295125,0.0001787399715909091,0.3635527175,176,176,176,176,176,176,176,176
2024-09-25 03:00:00+00:00,0.00016149721348314607,0.00017478029775280898,0.0005620533595505618,0.00011395798314606741,0.009463920455056181,0.0002764269213483146,0.00018056790449438203,0.3636925197752809,178,178,178,178,178,178,178,178
2024-09-25 06:00:00+00:00,0.0001613983233082707,0.0001762573984962406,0.0005618458045112782,0.0001122113082706767,0.009345476383458645,0.00027620638345864665,0.00017990681954887217,0.36425911714285714,133,133,133,133,133,133,133,133
2024-09-25 09:00:00+00:00,0.00016327057037037035,0.00017879489629629632,0.0005615696,0.00011207130370370371,0.009349373266666666,0.0002762880740740741,0.00017994462962962963,0.3646686762222222,135,135,135,135,135,135,135,135
2024-09-25 12:00:00+00:00,0.00016297386781609195,0.00017858774712643677,0.000565882591954023,0.00011189043103448275,0.009509042086206896,0.00027581030459770115,0.00018023068965517243,0.3656566439655172,174,174,174,174,174,174,174,174
2024-09-25 15:00:00+00:00,0.00016541425,0.00018003196590909092,0.0005723009659090909,0.00011610182954545455,0.009585139829545454,0.00027842147727272725,0.0001827088068181818,0.3666451259615385,88,88,88,88,88,88,88,156
2024-09-25 18:00:00+00:00,0.00016635000793650796,0.00018209114285714287,0.0005711187222222223,0.00011634576190476191,0.00956381396825397,0.0002768049126984127,0.0001822956984126984,0.36633630857142857,126,126,126,126,126,126,126,126
2024-09-25 21:00:00+00:00,0.00016702848076923077,0.00017991190384615384,0.0005741168461538462,0.00011657749038461538,0.009597132634615384,0.00028085864423076925,0.00018383196153846156,0.36649925301204817,104,104,104,104,104,104,104,166
2024-09-26 00:00:00+00:00,0.00016668876543209877,0.0001793791049382716,0.0005683775185185186,0.00011569178395061729,0.009569372438271604,0.00027751091975308643,0.00018109102469135804,0.3664292371764706,162,162,162,162,162,162,162,170
2024-09-26 03:00:00+00:00,0.0001658279655172414,0.00017969847701149424,0.0005690386436781609,0.00011644893103448277,0.009587319270114943,0.00027801258620689656,0.0001831601091954023,0.3673495627586207,174,174,174,174,174,174,174,174
2024-09-26 06:00:00+00:00,0.0001668567894736842,0.00018094167669172932,0.0005731265488721804,0.00011612518796992481,0.009515087142857143,0.00028003714285714285,0.0001864665037593985,0.3679728866165413,133,133,133,133,133,133,133,133
2024-09-26 09:00:00+00:00,0.00016757909420289855,0.0001815291884057971,0.000573021463768116,0.00011470317391304347,0.009508196355072463,0.0002803923405797101,0.00018188545652173912,0.36893829623188407,138,138,138,138,138,138,138,138
2024-09-26 12:00:00+00:00,0.00016661483333333332,0.00018277283333333332,0.0005716378333333333,0.00011555033333333332,0.009600610833333334,0.0002792103333333333,0.0001824232222222222,0.36940697234939757,18,18,18,18,18,18,18,166
2024-09-26 15:00:00+00:00,,,,,,,,0.3700951551923077,0,0,0,0,0,0,0,156
2024-09-26 18:00:00+00:00,0.000171413825,0.0001849263125,0.0005781403875000001,0.00011853352499999999,0.0096883224375,0.0002830317,0.00018407164375,0.3707824355625,160,160,160,160,160,160,160,160
2024-09-26 21:00:00+00:00,0.00017199881176470589,0.00018451138823529412,0.0005826183294117647,0.00011937374705882353,0.009749694552941177,0.00028580401176470587,0.0001864240117647059,0.3716400641764706,170,170,170,170,170,170,170,170
2024-09-27 00:00:00+00:00,0.00017265185714285714,0.00018392178571428574,0.0005840786071428571,0.00012155407142857143,0.009764194178571429,0.0002878457142857143,0.00018852260714285712,0.3722176761046512,28,28,28,28,28,28,28,172
2024-09-27 03:00:00+00:00,0.00017237131818181818,0.00018509229545454544,0.0005875794318181819,0.00011887550568181819,0.009790855767045454,0.0002885084488636364,0.00019061963068181818,0.3727672957954546,176,176,176,176,176,176,176,176
2024-09-27 06:00:00+00:00,0.00017237885925925925,0.00018583614814814814,0.0005851938592592593,0.00011821565185185185,0.009661262681481483,0.00028892655555555556,0.00019017087407407408,0.3732259820740741,135,135,135,135,135,135,135,135
2024-09-27 09:00:00+00:00,0.00017394033823529413,0.00018691023529411764,0.0005902036544117647,0.00011982976470588235,0.009711543948529413,0.00029252159558823527,0.000190243,0.3745269200735294,136,136,136,136,136,136,136,136
2024-09-27 12:00:00+00:00,0.00017495232142857142,0.00019029378571428572,0.0005902328928571428,0.00011925096428571429,0.009816689571428571,0.00029106178571428575,0.00019057875000000002,0.3754728466091954,28,28,28,28,28,28,28,174
2024-09-27 15:00:00+00:00,,,,,,,,0.37582852095238095,0,0,0,0,0,0,0,168
2024-09-27 18:00:00+00:00,0.00017359165384615385,0.0001860962435897436,0.0005935926666666666,0.00012034991025641025,0.009881129115384616,0.0002914111153846154,0.00019231176923076925,0.3756970905769231,78,78,78,78,78,78,78,156
2024-09-27 21:00:00+00:00,0.00017304593333333334,0.00018699556666666668,0.00059480978,0.0001220679,0.009904442153333333,0.0002920691266666667,0.0001936406266666667,0.3760862506329114,150,150,150,150,150,150,150,158
2024-09-28 00:00:00+00:00,0.0001741210172413793,0.00018840353448275863,0.0005967279770114943,0.00012111420114942529,0.009939377540229886,0.00029322514367816093,0.00019355477586206895,0.3764800712068965,174,174,174,174,174,174,174,174
2024-09-28 03:00:00+00:00,0.0001742659090909091,0.00018864851136363636,0.0005981741534090909,0.00012015242613636363,0.009937916142045455,0.0002932380625,0.0001917720681818182,0.3769732504545455,176,176,176,176,176,176,176,176
2024-09-28 06:00:00+00:00,0.00017478244444444444,0.00018922317037037037,0.0005987199333333334,0.00011931443703703703,0.009820633044444443,0.00029290708148148147,0.00019205620740740743,0.3775148292592593,135,135,135,135,135,135,135,135
2024-09-28 09:00:00+00:00,0.00017445776978417267,0.0001898788129496403,0.0005979607338129497,0.00011963959712230216,0.009818797848920863,0.0002924647625899281,0.0001914531294964029,0.3781494723741007,139,139,139,139,139,139,139,139
2024-09-28 12:00:00+00:00,0.00017460218888888887,0.00019092316111111112,0.0006018843555555556,0.00011934112222222222,0.009978050133333333,0.0002926195055555555,0.00018929161111111108,0.3790362537222222,180,180,180,180,180,180,180,180
2024-09-28 15:00:00+00:00,0.00017541749444444443,0.00019136255555555554,0.0006083119333333333,0.00011999387222222221,0.010035869888888889,0.0002949249277777778,0.00019204425,0.3793841912222222,180,180,180,180,180,180,180,180
2024-09-28 18:00:00+00:00,0.00017583669411764706,0.00019207197647058824,0.0006101331529411765,0.00012093571176470587,0.010045820470588235,0.00029489110588235294,0.00019246863529411766,0.3792061551764706,170,170,170,170,170,170,170,170
2024-09-28 21:00:00+00:00,0.00017539014049586777,0.0001911192561983471,0.0006102791487603306,0.00012163237190082644,0.010053189776859503,0.00029519466942148757,0.00019294314876033058,0.3794840821487603,121,121,121,121,121,121,121,121
2024-09-29 00:00:00+00:00,0.00017468625203252033,0.00019199074796747968,0.0006073915121951219,0.00012000226829268292,0.010050074739837399,0.0002937310569105691,0.00019100370731707316,0.3792124925203252,123,123,123,123,123,123,123,123
2024-09-29 03:00:00+00:00,0.00017559364444444446,0.0001938104111111111,0.0006137552833333334,0.00012161723333333332,0.010083591405555556,0.0002956072277777778,0.00019341534444444443,0.3797147186111111,180,180,180,180,180,180,180,180
2024-09-29 06:00:00+00:00,0.00017647294814814816,0.0001957212,0.0006164913777777777,0.0001216482074074074,0.009963596903703704,0.0002954907703703704,0.00019336694074074075,0.3801743331111111,135,135,135,135,135,135,135,135
2024-09-29 09:00:00+00:00,0.00017682667142857145,0.00019493011428571428,0.0006125134142857143,0.00011881412857142857,0.009935692842857143,0.0002939591857142857,0.00019207072857142858,0.3803662605,140,140,140,140,140,140,140,140
2024-09-29 12:00:00+00:00,0.00017771646666666667,0.00019419392777777778,0.0006298268388888889,0.0001227684388888889,0.010141249405555556,0.000299675,0.00019676845000000002,0.3811787003888889,180,180,180,180,180,180,180,180
2024-09-29 15:00:00+00:00,0.0001793978081395349,0.0001997233430232558,0.0006236424825581395,0.00012204586046511627,0.01011584223255814,0.0002960424069767442,0.00019272496511627907,0.3814800093023256,172,172,172,172,172,172,172,172
2024-09-29 18:00:00+00:00,0.00018179899999999999,0.00020313522448979593,0.0006196853265306123,0.00012072910204081632,0.010101240734693878,0.0002955388163265306,0.00019065755102040818,0.3811444489820359,49,49,49,49,49,49,49,167
2024-09-29 21:00:00+00:00,0.00018006894736842104,0.00019873341520467835,0.0006217841929824561,0.00012020240350877193,0.010141309081871346,0.000297766350877193,0.00019010171345029242,0.38180260555555556,171,171,171,171,171,171,171,171
2024-09-30 00:00:00+00:00,0.00018044514851485146,0.00019916370297029705,0.0006277484257425742,0.00012019934653465346,0.010202356128712871,0.00030056833663366335,0.00019214338613861385,0.38272347772277227,101,101,101,101,101,101,101,101
2024-09-30 03:00:00+00:00,0.00017817423456790123,0.00019639007407407406,0.0006240831234567901,0.00012068940740740741,0.010179223104938271,0.00029865594444444446,0.00019066998765432098,0.38238946061728396,162,162,162,162,162,162,162,162
2024-09-30 06:00:00+00:00,0.00017806342647058823,0.00019680102205882355,0.000623628919117647,0.00012074463970588236,0.010046619911764707,0.00029838667647058824,0.0001894337426470588,0.38251371463235295,136,136,136,136,136,136,136,136
2024-09-30 09:00:00+00:00,0.0001775691357142857,0.0001955481357142857,0.0006250927785714285,0.00012058982857142857,0.010074468635714286,0.0002993635428571429,0.0001896089,0.38334142307142854,140,140,140,140,140,140,140,140
2024-09-30 12:00:00+00:00,0.00017663769662921349,0.00019692603932584268,0.0006371957303370786,0.00012201095505617978,0.010294138157303371,0.0003044841011235955,0.00019279624719101122,0.38526166005617973,178,178,178,178,178,178,178,178
2024-09-30 15:00:00+00:00,0.0001779608780487805,0.0002002272195121951,0.000642625762195122,0.00012440434146341462,0.010370004554878048,0.000310267762195122,0.00019652276829268295,0.38647617988372096,164,164,164,164,164,164,164,172
2024-09-30 18:00:00+00:00,0.00017830395454545455,0.0002003004375,0.0006431892670454545,0.00012323392045454545,0.010390110079545455,0.0003104156647727273,0.000196566875,0.38677023971590907,176,176,176,176,176,176,176,176
2024-09-30 21:00:00+00:00,0.00018035998333333332,0.00020159335,0.0006538981888888889,0.00012622349444444444,0.010463647566666666,0.00031661155,0.00019911200000000001,0.3876295915,180,180,180,180,180,180,180,180
2024-10-01 00:00:00+00:00,0.00018264256572222222,0.00020559932044444447,0.0006664080430555555,0.00012670609861111111,0.010573520719444444,0.00031887309672222225,0.00019890485811111113,0.38872046061111115,180,180,180,180,180,180,180,180
2024-10-01 03:00:00+00:00,0.00018419524394444443,0.00020933515522222223,0.0006561676834444444,0.00012370230367222222,0.01048450228611111,0.000311065103,0.00019650631988888892,0.3879404948333333,180,180,180,180,180,180,180,180
2024-10-01 06:00:00+00:00,0.00018496109066176472,0.00020814659220588235,0.0006547413762499999,0.00012256406919852942,0.010348502547794116,0.0003095897073529412,0.00019600791073529411,0.3881270944852941,136,136,136,136,136,136,136,136
2024-10-01 09:00:00+00:00,0.00018362607584158417,0.0002042181093069307,0.0006554919307920792,0.0001245562501980198,0.010408123613861385,0.0003120025425742574,0.0001965783304950495,0.3889618007920792,101,101,101,101,101,101,101,101
2024-10-01 12:00:00+00:00,0.00018336830633333334,0.00020456323205555557,0.0006616852961666667,0.00012781586855555556,0.010529233280555557,0.00031540140322222225,0.00019610162238888887,0.3902708833333334,180,180,180,180,180,180,180,180
2024-10-01 15:00:00+00:00,0.0001841856703888889,0.00020543497694444445,0.0006658702005555555,0.0001292184015,0.010577161513888888,0.00031755210905555557,0.00019737773027777777,0.3908739438888889,180,180,180,180,180,180,180,180
2024-10-01 18:00:00+00:00,0.00018507248999999999,0.00020633897595505617,0.0006762933002247191,0.00013100407483146068,0.010654050528089888,0.0003239752157303371,0.00020127326157303368,0.391857300754717,89,89,89,89,89,89,89,159
2024-10-01 21:00:00+00:00,0.00018947207047904192,0.00021165554610778442,0.0007110792644311377,0.00014222130059880238,0.010820856479041916,0.00034393219419161675,0.00021731406053892216,0.39478229556886224,167,167,167,167,167,167,167,167
2024-10-02 00:00:00+00:00,0.00018403878566666666,0.000211932614,0.0006881720920555556,0.000131157428,0.010812644997222221,0.00032724591544444447,0.00020101649377777777,0.39377707661111117,180,180,180,180,180,180,180,180
2024-10-02 03:00:00+00:00,0.00018550836705555555,0.00021517499016666667,0.0006767966188888888,0.00012971295138888887,0.010729258397222222,0.0003239967660555556,0.00020239171716666666,0.3935274538888889,180,180,180,180,180,180,180,180
2024-10-02 06:00:00+00:00,0.0001827480770588235,0.0002111425281617647,0.0006734571965441176,0.00012844427477941178,0.010584227647058823,0.0003211676980882353,0.00020248562926470588,0.3932431652941176,136,136,136,136,136,136,136,136
2024-10-02 09:00:00+00:00,0.000183219216372549,0.0002101600156862745,0.0006698738759803921,0.00012789220009803921,0.01061418381372549,0.0003184459194117647,0.00020119502176470588,0.39374973362745097,102,102,102,102,102,102,102,102
2024-10-02 12:00:00+00:00,0.00018422449294444444,0.00020882877611111113,0.0006815592628333333,0.0001293217116111111,0.010771415277777778,0.0003231185502777778,0.00020466388450000002,0.39488961883333334,180,180,180,180,180,180,180,180
2024-10-02 15:00:00+00:00,0.00018512651705555555,0.0002108273201666667,0.0006816003977777778,0.00012965185444444445,0.010804490605555555,0.00032181223816666666,0.00020377251555555556,0.3948766942222222,180,180,180,180,180,180,180,180
2024-10-02 18:00:00+00:00,0.00018685386242857144,0.000214122288,0.000684649994,0.00013139819385714287,0.010800408146428572,0.0003250182527142857,0.00020624616664285714,0.3951970221428571,140,140,140,140,140,140,140,140
2024-10-02 21:00:00+00:00,0.0001854061927222222,0.00021091263483333334,0.0006816371143333334,0.00013026688533333334,0.010808509094444444,0.0003259343588888889,0.00020623130694444444,0.39488394788888886,180,180,180,180,180,180,180,180
2024-10-03 00:00:00+00:00,0.00018544339,0.00021182541344444444,0.0006828156057222222,0.00013002075344444445,0.010835907983333334,0.0003259221437777778,0.0002074481566666667,0.39496530194444446,180,180,180,180,180,180,180,180
2024-10-03 03:00:00+00:00,0.00018647697355555554,0.00021178459272222223,0.0006914858052222223,0.00013155607383333334,0.01087670218888889,0.0003296896105555556,0.0002079445562222222,0.3954144846666667,180,180,180,180,180,180,180,180
2024-10-03 06:00:00+00:00,0.0001865304391240876,0.0002134407076642336,0.0006907804554744525,0.0001330894910218978,0.010775246605839417,0.0003290294861313869,0.00021062493072992702,0.39589152313868614,137,137,137,137,137,137,137,137
2024-10-03 09:00:00+00:00,0.00018911913500000002,0.00021545326990384618,0.0006999459806730769,0.00013147771884615384,0.0108510534375,0.00033071783250000005,0.0002072426139423077,0.39629614875,104,104,104,104,104,104,104,104
2024-10-03 12:00:00+00:00,0.00019369646685534592,0.00022115892402515722,0.0007402666736477987,0.00014967049119496854,0.010999415701257861,0.0003617056554716981,0.0002449080000628931,0.3976215520125786,159,159,159,159,159,159,159,159
2024-10-03 15:00:00+00:00,0.00018622152266666665,0.00021577356249999997,0.0006857797067222222,0.00013141712166666667,0.010801083327777778,0.0003288132285,0.00020678275922222223,0.39487203688888883,180,180,180,180,180,180,180,180
2024-10-03 18:00:00+00:00,0.00018964733415730337,0.00021925006870786515,0.0006983274438764045,0.00013634016337078653,0.01086517422752809,0.0003329865899438202,0.00021100044685393258,0.3954518096067416,178,178,178,178,178,178,178,178
2024-10-03 21:00:00+00:00,0.00018643796033333333,0.00021628668705555556,0.0006889502898888888,0.00013416816994444444,0.010881229683333334,0.0003292746598333333,0.00020969199905555556,0.3951012861666667,180,180,180,180,180,180,180,180
2024-10-04 00:00:00+00:00,0.00018685924927777778,0.00021693743944444446,0.0006884192127777778,0.000134461165,0.010868924475000001,0.00032794460483333336,0.00021140914833333332,0.39475798422222225,180,180,180,180,180,180,180,180
2024-10-04 03:00:00+00:00,0.0001874357186666667,0.00021562618255555556,0.0006886048332222222,0.00013473740744444443,0.010815008055555556,0.00033028202077777777,0.00021223691983333334,0.3949057422222222,180,180,180,180,180,180,180,180
2024-10-04 06:00:00+00:00,0.00018487101773722626,0.00021343107532846713,0.0006728210357664233,0.0001269354839051095,0.010597682569343066,0.00032221972591240874,0.00020503689686131386,0.3940368400729927,137,137,137,137,137,137,137,137
2024-10-04 09:00:00+00:00,0.00018822752084905658,0.00021260204518867924,0.0006766658338679246,0.0001270945212264151,0.01060833141509434,0.0003262064549056604,0.00020807075396226415,0.3938515817924528,106,106,106,106,106,106,106,106
2024-10-04 12:00:00+00:00,0.00018763881385057472,0.0002110437982183908,0.0006761579756321839,0.00012682028408045977,0.010670580962643677,0.0003244966452873563,0.00020573758034482756,0.39357165528735627,174,174,174,174,174,174,174,174
2024-10-04 15:00:00+00:00,0.0001860116424390244,0.0002085695270121951,0.000665754083109756,0.00012725643335365853,0.010606895945121951,0.00031881472634146343,0.00020573473280487806,0.39256944204819283,164,164,164,164,164,164,164,166
2024-10-04 18:00:00+00:00,0.00018636065593406596,0.00020791250384615386,0.0006704477576923077,0.00013024207804347826,0.010652568755434782,0.0003210511652173913,0.00020574470902173913,0.39254213151515155,91,91,91,92,92,92,92,165
2024-10-04 21:00:00+00:00,0.00018585343396648044,0.00020590306251396648,0.00067097883575419,0.00013161310027932961,0.010626217835195531,0.00032092478860335194,0.00020518799960893855,0.3915141305027933,179,179,179,179,179,179,179,179
2024-10-05 00:00:00+00:00,0.00018396745322222223,0.00020411185850000002,0.0006639962505555556,0.00013191422211111112,0.01058427636388889,0.00031956382227777774,0.0002058748836111111,0.3908622282777777,180,180,180,180,180,180,180,180
2024-10-05 03:00:00+00:00,0.00018239337222222224,0.00020326907533333333,0.0006636950925555555,0.00013079384411111112,0.01055765963888889,0.0003202881871111111,0.00020389316305555557,0.39087049877777774,180,180,180,180,180,180,180,180
2024-10-05 06:00:00+00:00,0.00018109490507246375,0.00020307004268115943,0.0006566479350724637,0.000129745364057971,0.010405149858695652,0.00031783819891304345,0.00020455455297101448,0.39054260572463767,138,138,138,138,138,138,138,138
2024-10-05 09:00:00+00:00,0.0001815353028037383,0.00020424369934579439,0.0006460862385981309,0.0001245757103271028,0.01032954535046729,0.0003103317661682243,0.0002000554491588785,0.3885472262616822,107,107,107,107,107,107,107,107
2024-10-05 12:00:00+00:00,0.00018177228876404492,0.0002044325083707865,0.0006500093490449438,0.00012762527623595506,0.010395058828651684,0.0003103621769662921,0.00020104066303370787,0.38799216151685395,178,178,178,178,178,178,178,178
2024-10-05 15:00:00+00:00,0.0001810848090116279,0.00020216043546511628,0.0006433259670930232,0.00012737827976744186,0.010337043895348837,0.0003097150226744186,0.00019995999726744187,0.38709561732558134,172,172,172,172,172,172,172,172
2024-10-05 18:00:00+00:00,0.0001799325184375,0.0002018908615625,0.00063621208625,0.0001255674121875,0.010283650984375,0.0003067563796875,0.000199157275,0.3860772484117647,32,32,32,32,32,32,32,170
2024-10-05 21:00:00+00:00,0.00017735346083333332,0.0001987129195238095,0.0006373452639285715,0.00012391487423809523,0.010284706624999999,0.00030511416071428573,0.00019576564892857142,0.3847303210240964,84,84,84,84,84,84,84,166
2024-10-06 00:00:00+00:00,,,,,,,,0.38457492838888885,0,0,0,0,0,0,0,180
2024-10-06 03:00:00+00:00,,,,,,,,0.38338806305555556,0,0,0,0,0,0,0,180
2024-10-06 06:00:00+00:00,,,,,,,,0.3835228884892087,0,0,0,0,0,0,0,139
2024-10-06 09:00:00+00:00,,,,,,,,0.3821389362585034,0,0,0,0,0,0,0,147
2024-10-06 12:00:00+00:00,,,,,,,,0.3811256414606741,0,0,0,0,0,0,0,178
2024-10-06 15:00:00+00:00,,,,,,,,0.38077426606936415,0,0,0,0,0,0,0,173
2024-10-06 18:00:00+00:00,,,,,,,,0.3798184546385542,0,0,0,0,0,0,0,166
2024-10-06 21:00:00+00:00,,,,,,,,0.3793878281875,0,0,0,0,0,0,0,160
2024-10-07 00:00:00+00:00,0.00017351968125,0.0001867386490340909,0.0006061227968181818,0.0001192688704375,0.009990671647727272,0.00029208858863636364,0.0001911416122159091,0.37787200795454545,176,176,176,176,176,176,176,176
2024-10-07 03:00:00+00:00,0.00017232868238888888,0.00018435286866666666,0.0006088828497222222,0.00011904264740555556,0.009964130133333332,0.00029254939994444445,0.0001933717022222222,0.37715449777777776,180,180,180,180,180,180,180,180
2024-10-07 06:00:00+00:00,0.00016953168128571429,0.00018301451642857144,0.0006002351527142857,0.00011757780802142856,0.009786006085714286,0.00028971635192857144,0.00019003355778571428,0.3764562135,140,140,140,140,140,140,140,140
2024-10-07 09:00:00+00:00,0.00016981684825503356,0.0001838360133557047,0.0005982079097986578,0.00011615650874496645,0.009758752697986577,0.0002883167746308725,0.00018666208073825504,0.37610673255033555,149,149,149,149,149,149,149,149
2024-10-07 12:00:00+00:00,0.00016784388033333334,0.0001822212268888889,0.0005957674589444445,0.00011542611424444446,0.009837028452777778,0.0002868510897777778,0.00018630807027777776,0.37549327450000003,180,180,180,180,180,180,180,180
2024-10-07 15:00:00+00:00,0.00016809217233333334,0.00018390808461111113,0.0005961041437222222,0.00011701616503888889,0.009841631766666666,0.00028716221672222224,0.00018606538188888888,0.3749284420555556,180,180,180,180,180,180,180,180
2024-10-07 18:00:00+00:00,0.00017329980960227272,0.00018606205227272727,0.0006204317425,0.0001278294329715909,0.009983638454545455,0.0003059701456818182,0.00020604234579545456,0.3762795328409091,176,176,176,176,176,176,176,176
