datetime,E_J2_mean,n_samples,dEdt_Jkg_per_day,dadt_m_per_day,se_E_Jkg,se_dEdt_Jkg_per_day
2024-05-29 15:00:00+00:00,-28979260.671817567,17,-996.2111289352179,-236.23081039147675,107.20989776810715,720.8224188967855
2024-05-29 18:00:00+00:00,-28979425.353666387,15,442.6446484327316,104.99464686785501,111.82040659571732,552.4095489009912
2024-05-29 21:00:00+00:00,-28979150.01065546,15,678.2770010828972,160.84511715092228,87.05347309478411,568.0398218643095
2024-05-30 00:00:00+00:00,-28979255.784416117,18,-1584.2571776360276,-375.60153269128807,87.5387007000089,587.0550235242456
2024-05-30 03:00:00+00:00,-28979546.074949868,18,-967.7536293417216,-229.431823339624,118.15791493781312,529.8341176519036
2024-05-30 06:00:00+00:00,-28979497.722823452,18,616.3041905015707,146.1341832055083,99.40944569809483,647.3682814636958
2024-05-30 09:00:00+00:00,-28979391.998902243,15,375.64475840330124,89.05943011926014,110.5963963150572,566.6866168631474
2024-05-30 12:00:00+00:00,-28979403.81163385,18,-1121.104112520814,-265.838753406145,100.93869284984329,613.4516135862599
2024-05-30 15:00:00+00:00,-28979672.274930373,15,-1717.319414049387,-407.2427297148304,106.2479047339143,627.6602890729082
2024-05-30 18:00:00+00:00,-28979833.141487364,14,621.9318408966064,147.51946735496688,120.14041863880745,593.5941416263207
2024-05-30 21:00:00+00:00,-28979516.79197015,18,833.4244654923677,197.6131735697305,103.60264499746665,569.3683250815213
2024-05-31 00:00:00+00:00,-28979624.78537099,18,-1197.6026846766472,-283.9962470718342,76.33837769874106,576.038208959108
2024-05-31 03:00:00+00:00,-28979816.192641318,18,-943.2075646370649,-223.65212605376468,100.02621199380673,566.8935670100303
2024-05-31 06:00:00+00:00,-28979860.58726215,17,341.2558091133833,80.89446386558714,119.4067496423845,568.6447087243326
2024-05-31 09:00:00+00:00,-28979730.87868904,16,48.31098410487175,11.450537889123718,101.01760842388498,612.4340923548839
2024-05-31 12:00:00+00:00,-28979848.509516124,18,-1819.3638800382614,-431.3724767374883,95.83448221934687,616.3972025005027
2024-05-31 15:00:00+00:00,-28980185.71965905,18,-1075.3747074306011,-255.00043690656918,116.37025926529296,566.4615754884124
2024-05-31 18:00:00+00:00,-28980117.35319298,16,1396.4126842170954,331.1835848678846,104.26251387387794,577.901739239255
2024-05-31 21:00:00+00:00,-28979836.616487995,15,292.0316419005394,69.24724125872488,85.62192489084346,551.5518819646488
2024-06-01 00:00:00+00:00,-28980044.345282506,18,-1442.2925534546375,-341.9156368217017,90.23536228591888,557.127025576431
2024-06-01 03:00:00+00:00,-28980197.18962636,18,-732.9092992693186,-173.76624798458627,109.855785656534,634.3453569716289
2024-06-01 06:00:00+00:00,-28980227.572607324,16,-921.7029122561216,-218.50324620660115,130.41168041090273,900.7754897022053
2024-06-01 09:00:00+00:00,-28980427.615354422,15,-69.95950266718864,-16.58692451032581,196.58073795720972,605.7745414505371
2024-06-01 12:00:00+00:00,-28980245.06248299,18,-113.99052764475347,-27.02475597367348,76.99330038552122,888.2380925848547
2024-06-01 15:00:00+00:00,-28980456.112986334,18,-1165.0277622491121,-276.1776854235331,103.27848412967076,609.2941224903147
2024-06-01 18:00:00+00:00,-28980536.319423553,11,590.5310818552971,140.05398441787742,131.43245290670248,560.1346476485688
2024-06-01 21:00:00+00:00,-28980308.48021587,18,267.6574810743332,63.46734949156546,94.5673367733357,664.7554742669595
2024-06-02 00:00:00+00:00,-28980469.405053284,18,-1222.4681546390057,-289.86739789216927,101.7066878745964,581.0223666630777
2024-06-02 03:00:00+00:00,-28980614.09725453,18,-659.741096124053,-156.40911992727501,110.25518457547133,863.9694423664447
2024-06-02 06:00:00+00:00,-28980634.340327315,8,2754.65779684484,652.8140758413333,190.54776166493272,
2024-06-02 09:00:00+00:00,-28979925.43280532,1,-630.5546070635319,-149.1696163850196,,894.1887030524687
2024-06-02 12:00:00+00:00,-28980791.97897908,18,-4014.6243991404767,-951.9143106877116,116.89692175652016,
2024-06-02 15:00:00+00:00,-28980929.088905104,18,-554.7409480363131,-131.53532644225086,110.69503792462939,658.9032916273085
2024-06-02 18:00:00+00:00,-28980930.66421609,15,791.6878436952829,187.7660069924508,116.05906434303776,533.0144645802789
2024-06-02 21:00:00+00:00,-28980731.16694418,18,812.1403018385172,192.51962051577348,74.18311664120381,591.716736108612
2024-06-03 00:00:00+00:00,-28980727.62914063,18,-1495.481808155775,-354.5359061069256,91.72424472710539,569.8699917523384
2024-06-03 03:00:00+00:00,-28981105.03739622,18,-1661.0753435641527,-393.8474152702667,121.62998468361201,529.9056967679179
2024-06-03 06:00:00+00:00,-28981142.89797652,16,858.034796476364,203.40572371798135,95.58590845901588,563.0391753699122
2024-06-03 09:00:00+00:00,-28980890.5286971,16,415.8541530817747,98.58064213740886,70.8481925559236,559.2768724119916
2024-06-03 12:00:00+00:00,-28981038.93443825,18,-1709.7670769393444,-405.29642412240497,102.04287263203801,543.6880371038341
2024-06-03 15:00:00+00:00,-28981317.970466334,17,-904.5579107850789,-214.4625858669981,115.99709572731778,581.3355262275048
2024-06-03 18:00:00+00:00,-28981265.073915947,16,509.6122227460146,120.85828264411525,103.48521282477893,601.3749067831566
2024-06-03 21:00:00+00:00,-28981190.567410648,18,-549.5259490311146,-130.2983470871849,95.64470680390845,553.5817779516896
2024-06-04 00:00:00+00:00,-28981402.455403205,18,-1484.1918190717697,-351.8651038265936,91.8918374047435,670.0571378598993
2024-06-04 03:00:00+00:00,-28981561.615365416,18,-555.1475655585527,-131.59243783372278,137.52499976443153,585.2815968402615
2024-06-04 06:00:00+00:00,-28981541.242294595,17,286.9978702813387,68.02885015579419,113.86636660301883,658.4785894246971
2024-06-04 09:00:00+00:00,-28981489.865897845,16,-369.69423741102224,-87.64233923851101,90.47929451241474,601.4568358412962
2024-06-04 12:00:00+00:00,-28981633.665853947,18,-1582.8374020755289,-375.2972719410266,98.20308494589625,589.0566800713036
2024-06-04 15:00:00+00:00,-28981885.575248364,14,-863.2418453544379,-204.65105862305137,116.19050320733986,601.4884300335435
2024-06-04 18:00:00+00:00,-28981849.476315286,13,581.2748507261276,137.8376726254072,113.87679668669402,581.9960945876215
2024-06-04 21:00:00+00:00,-28981740.256535683,18,-55.70863050222396,-13.205456389849617,87.57701094823844,616.0220278004589
2024-06-05 00:00:00+00:00,-28981863.40347291,18,-1567.4763883501291,-371.6198481534655,103.68110409973067,542.9788445507028
2024-06-05 03:00:00+00:00,-28982132.12563277,18,-882.9059644937515,-209.33415366630408,103.71544607831149,733.0970768434845
2024-06-05 06:00:00+00:00,-28982084.129964035,17,548.618027985096,130.05354275573777,151.12804639589461,537.6551818562547
2024-06-05 09:00:00+00:00,-28981994.971125774,17,261.79971823096275,62.057678438392635,85.49955938969512,704.2046662353259
2024-06-05 12:00:00+00:00,-28982018.680034477,18,-1584.1431098133326,-375.5016163649355,90.3013113929457,538.3393488291235
2024-06-05 15:00:00+00:00,-28982391.006903227,18,-2362.978176727891,-560.1886084514913,103.93701819024007,497.4327769443086
2024-06-05 18:00:00+00:00,-28982609.42457866,14,712.7627076804638,169.09302597464662,85.50224344642744,557.8415235167406
2024-06-05 21:00:00+00:00,-28982212.816226307,18,708.0142366886139,167.8518890537906,92.98545093018102,518.9493557309121
2024-06-06 00:00:00+00:00,-28982432.421019487,18,-1490.940517142415,-353.401431649377,97.57634692369564,525.1472964503711
2024-06-06 03:00:00+00:00,-28982585.551355593,18,-534.852406874299,-126.7739104136607,92.68190816379305,494.4957437824192
2024-06-06 06:00:00+00:00,-28982566.134121206,16,159.13965183496475,37.71675231367663,75.9060871057756,449.20024617540764
2024-06-06 09:00:00+00:00,-28982545.766442634,16,-615.9055109918118,-146.016858078605,63.41425487909763,457.74902896729964
2024-06-06 12:00:00+00:00,-28982720.110498954,18,-1680.3491486310959,-398.35975001655135,85.6396624545077,498.8018667730094
2024-06-06 15:00:00+00:00,-28982965.853729792,18,-1318.891023248434,-312.61254943528144,107.3724297557049,538.0692345305824
2024-06-06 18:00:00+00:00,-28983049.833254766,15,95.30273389816284,22.594394189456175,103.7340567819866,586.8450621589834
2024-06-06 21:00:00+00:00,-28982942.028046317,18,239.74485871195796,56.83185500418813,99.97678112756998,508.5820175360236
2024-06-07 00:00:00+00:00,-28982989.897040088,18,-844.9532781094313,-200.3224965121623,73.52023360011069,574.4048676128338
2024-06-07 03:00:00+00:00,-28983153.266365845,18,-351.7371791303157,-83.38500359817513,103.08226196321209,558.021657126448
2024-06-07 06:00:00+00:00,-28983077.83133487,16,25.43080109357834,6.026844690534211,118.56026258940786,620.5367256759437
2024-06-07 09:00:00+00:00,-28983146.90866557,18,-908.0317013263702,-215.2159284758629,115.93386698064788,579.1965562662599
2024-06-07 12:00:00+00:00,-28983304.839260202,18,-1694.6024530380962,-401.69056957819504,83.12794240897027,620.0436211234505
2024-06-07 15:00:00+00:00,-28983570.55927883,17,-876.3746491074561,-207.78608995540714,102.89664349679248,615.7718495753727
2024-06-07 18:00:00+00:00,-28983523.93292248,16,573.0172803550959,135.86847975316826,129.56921262955615,571.0856348806883
2024-06-07 21:00:00+00:00,-28983427.304958742,18,-317.0798513442278,-75.156280684547,98.97452149435439,646.3514609664428
2024-06-08 00:00:00+00:00,-28983603.202885315,18,-1681.6013282686472,-398.54839269021534,96.5528732451697,565.1028284847692
2024-06-08 03:00:00+00:00,-28983847.70529081,18,-1364.2014407068493,-323.3535155304428,100.81105850826332,561.658371030364
2024-06-08 06:00:00+00:00,-28983944.25324549,18,-90.94561716914177,-21.559741564730412,101.94999032556268,541.7139364298752
2024-06-08 09:00:00+00:00,-28983870.4416951,14,70.66627885401249,16.750328029840414,90.43232160068897,546.0929910939811
2024-06-08 12:00:00+00:00,-28983926.586675778,18,-1316.9523754119873,-312.14757423514976,90.80086263489385,522.1972735755372
2024-06-08 15:00:00+00:00,-28984199.679788955,17,-1414.7134305685759,-335.31552561232854,94.1547648450005,587.7956079429699
2024-06-08 18:00:00+00:00,-28984280.26503342,14,90.0592754483223,21.354622876520086,115.53866512806215,538.5086602952861
2024-06-08 21:00:00+00:00,-28984177.164970092,18,-279.4820626229048,-66.25280501105483,96.22553628219822,561.2167821962059
2024-06-09 00:00:00+00:00,-28984350.135549076,18,-1440.890243396163,-341.57135524299724,79.5995235481469,573.6561990705281
2024-06-09 03:00:00+00:00,-28984537.38753094,18,-733.0697192549706,-173.74996882617546,106.34018919466052,571.0931025283442
2024-06-09 06:00:00+00:00,-28984533.40297889,15,316.12081348896027,74.89545718019727,118.52478257994665,511.32495132992796
2024-06-09 09:00:00+00:00,-28984458.35732757,16,-102.37716801464556,-24.263277397935905,70.94074659762458,590.3720220162797
2024-06-09 12:00:00+00:00,-28984558.997270893,18,-1960.283111155033,-464.67703952814884,87.95209598469381,542.7222566692504
2024-06-09 15:00:00+00:00,-28984948.428105358,17,-976.3530152440071,-231.4725475200245,115.65736450798042,556.3596311870714
2024-06-09 18:00:00+00:00,-28984803.085524704,16,728.909067466855,172.7955090337202,107.75171118275841,587.5484784468488
2024-06-09 21:00:00+00:00,-28984766.20083849,16,-112.7502384185791,-26.726050216361394,90.54943369725507,547.0262937953687
2024-06-10 00:00:00+00:00,-28984831.27308431,18,-1040.8666364997625,-246.6843341622014,84.21359224410261,532.4224601558116
2024-06-10 03:00:00+00:00,-28985026.417497616,18,-1387.3958018869162,-328.86116844644476,97.55974995870136,731.4358282433487
2024-06-10 06:00:00+00:00,-28985178.12203478,17,747.5567784160374,177.20199703987853,162.31287397714672,642.8034193015964
2024-06-10 09:00:00+00:00,-28984839.528303012,16,377.09788598120207,89.37530390758417,127.6983160797732,761.5665315069232
2024-06-10 12:00:00+00:00,-28985083.847563285,18,-1893.8411556780338,-448.80987610987216,99.51635448883125,624.0058886709446
2024-06-10 15:00:00+00:00,-28985312.98859193,18,-1611.6740432083604,-381.9467837425617,89.60803194408017,535.6205316932567
2024-06-10 18:00:00+00:00,-28985486.766074087,13,15.55556608736515,3.689483888401801,89.59397196499168,560.9977656216138
2024-06-10 21:00:00+00:00,-28985309.09970041,18,550.802952259779,130.5648193684491,107.89025176370846,490.6700047817517
2024-06-11 00:00:00+00:00,-28985349.065336023,18,-1634.4122046828272,-387.385005619658,83.78684883123991,799.9342412668502
2024-06-11 03:00:00+00:00,-28985717.70275158,18,-897.8938451856375,-212.7790637402279,168.38384118231718,552.753923740538
2024-06-11 06:00:00+00:00,-28985573.53879732,15,1021.6502668559551,242.06570300584306,109.89003697374471,711.164587766643
2024-06-11 09:00:00+00:00,-28985462.290184867,10,-506.46385194361216,-120.01053540006212,57.06639956681507,565.8263039103505
2024-06-11 12:00:00+00:00,-28985700.154760305,18,-1640.459616318345,-388.85213067866147,89.07380457357841,473.55571927569895
2024-06-11 15:00:00+00:00,-28985872.405088946,18,-1099.873077571392,-260.6852291688119,103.72735774206772,631.9584169181916
2024-06-11 18:00:00+00:00,-28985975.123029698,14,259.7832708656788,61.58550668533242,130.485908754153,608.7116845152028
2024-06-11 21:00:00+00:00,-28985807.45927123,18,476.49002252519136,112.91545377779829,111.34969660907294,623.1789876247952
2024-06-12 00:00:00+00:00,-28985856.000524066,18,-1252.9299928694963,-296.9538847142327,85.12009621804597,676.0071964631447
2024-06-12 03:00:00+00:00,-28986120.691769447,18,-5.524788901209831,-1.3095448936253389,127.13321033246963,699.4449509788042
2024-06-12 06:00:00+00:00,-28985857.38172129,11,582.5182811170816,138.00384608777472,152.7449563338818,609.2679527904479
2024-06-12 09:00:00+00:00,-28985975.062199168,17,-1225.1710041463375,-290.3173666058543,83.89047457340733,713.0419331305909
2024-06-12 12:00:00+00:00,-28986163.67447233,18,-1632.442930921912,-386.8325977586704,91.900915200686,596.5851802860071
2024-06-12 15:00:00+00:00,-28986383.1729319,17,-1135.6525637209415,-269.1643880663267,123.31668828428687,575.9075975636879
2024-06-12 18:00:00+00:00,-28986447.58761326,14,695.9435210824013,165.02571564017745,110.83126518947617,599.3671004245949
2024-06-12 21:00:00+00:00,-28986209.187051628,14,304.676014021039,72.20762241110755,85.12080801753281,573.2184514103652
2024-06-13 00:00:00+00:00,-28986371.418609753,18,-1180.8395460098982,-279.83006342968685,90.84405716022971,592.2580944871708
2024-06-13 03:00:00+00:00,-28986504.39693813,18,-553.1620974093676,-131.0765015603985,121.15094385843936,569.1932286090268
2024-06-13 06:00:00+00:00,-28986509.709134106,15,-240.73534333705902,-57.041483679635284,109.52700807137437,575.945063566285
2024-06-13 09:00:00+00:00,-28986564.580773965,15,-31.367736965417862,-7.4330585595241505,77.81062631548161,545.5344722040734
2024-06-13 12:00:00+00:00,-28986517.551068347,18,-771.1498266011477,-182.77472231211328,81.26700299395293,572.087576739611
2024-06-13 15:00:00+00:00,-28986757.368230615,17,-1537.2210934907198,-364.31370377530124,120.00320265988738,517.9298129385015
2024-06-13 18:00:00+00:00,-28986901.85634172,14,868.8488383740187,205.96773002860158,100.80367017146646,573.5091467509781
2024-06-13 21:00:00+00:00,-28986540.15602102,18,509.7517869621515,120.8017296720499,78.46195058313094,552.5520570626061
2024-06-14 00:00:00+00:00,-28986774.41839498,18,-1898.6917352676392,-450.0176878053453,94.44962183735593,507.11329131399117
2024-06-14 03:00:00+00:00,-28987014.82895484,18,-874.2449009716511,-207.20560533731935,99.58145133455889,588.7374955654669
2024-06-14 06:00:00+00:00,-28986992.979620222,16,-23.944842740893364,-5.673450576458276,112.88272167419643,700.134475881127
2024-06-14 09:00:00+00:00,-28987020.815165523,16,103.27499356865883,24.464134711636706,143.9454838469643,537.803591100332
2024-06-14 12:00:00+00:00,-28986967.16087183,18,-462.38249348104,-109.5706331608739,73.03790153031316,657.6956836904948
2024-06-14 15:00:00+00:00,-28987136.410788894,18,-1063.5509984344244,-252.06674081691182,79.46649263452208,563.1653816786551
2024-06-14 18:00:00+00:00,-28987233.04862144,16,502.3384201526642,119.07790066656665,120.3647285758056,492.02970890491747
2024-06-14 21:00:00+00:00,-28987010.826183856,18,-36.78118781745434,-8.71640438094728,93.8930439446052,637.5724588451891
2024-06-15 00:00:00+00:00,-28987242.243918393,18,-1422.9659456163645,-337.16699601374245,104.49161273634081,607.1958393318713
2024-06-15 03:00:00+00:00,-28987366.56767026,18,-165.60815538465977,-39.242273838791625,119.27707451638568,633.6777937036913
2024-06-15 06:00:00+00:00,-28987283.64595724,16,184.2896974235773,43.66940714768143,119.07234988582447,660.7209629570267
2024-06-15 09:00:00+00:00,-28987320.495245904,17,-261.65206664800644,-62.007953210139384,114.26938096223051,617.8271361148031
2024-06-15 12:00:00+00:00,-28987349.0589739,18,-1328.830419525504,-314.90519953394573,98.38025017835906,588.6768343672508
2024-06-15 15:00:00+00:00,-28987652.702850785,18,-1364.5640316158533,-323.3220526591849,92.74311042901839,644.4312144151986
2024-06-15 18:00:00+00:00,-28987690.199981805,12,403.25520369410515,95.54595793269391,127.58154551847991,582.919879953583
2024-06-15 21:00:00+00:00,-28987551.88904986,14,518.3002207875252,122.84772948103748,112.40969540377564,590.3416839682777
2024-06-16 00:00:00+00:00,-28987560.624926608,18,-1005.6119092851877,-238.33741830491667,74.19168236751614,621.0175505639427
2024-06-16 03:00:00+00:00,-28987803.292027183,18,-1105.328529074788,-261.93769810570626,107.08867942508128,675.7094920384601
2024-06-16 06:00:00+00:00,-28987836.957058877,16,308.31920021772385,73.048688676494,151.76314315210794,639.0085783459099
2024-06-16 09:00:00+00:00,-28987726.21222713,13,-149.70034927129745,-35.45471039097363,118.54434798408137,691.5389314367944
2024-06-16 12:00:00+00:00,-28987874.382146195,18,-1573.86733956635,-372.9749383433733,82.80748297339588,586.6518831674232
2024-06-16 15:00:00+00:00,-28988119.67906202,17,-1029.147228360176,-243.920912423421,86.35545473519186,640.1542107564716
2024-06-16 18:00:00+00:00,-28988131.668953285,13,329.8286419957876,78.2035719280024,136.94984158602855,585.9984038564322
2024-06-16 21:00:00+00:00,-28988037.22190152,18,744.7951739877462,176.47241063618378,118.3421671261817,606.3525009421099
2024-06-17 00:00:00+00:00,-28987945.470159788,18,-794.2925602942705,-188.19840556135097,64.99000386200673,655.5067126069376
2024-06-17 03:00:00+00:00,-28988235.795041595,18,-718.546767771244,-170.272874649861,113.36091531884357,458.74228538188834
2024-06-17 06:00:00+00:00,-28988125.10685173,15,416.8545817285776,98.77631300684735,94.49380758998824,616.370054566311
2024-06-17 09:00:00+00:00,-28988131.581396163,15,-328.59435437619686,-77.86676837058812,104.37339526169397,567.346859434115
2024-06-17 12:00:00+00:00,-28988207.255440325,18,-1401.3052747249606,-332.02838913413905,105.77605593425136,643.7458021378645
2024-06-17 15:00:00+00:00,-28988481.907714844,16,-1477.9011695086954,-350.15708280438855,122.50198150307148,608.846905204431
2024-06-17 18:00:00+00:00,-28988576.7307327,15,1083.2573815584183,256.74958098987645,109.45243539801872,622.357838285044
2024-06-17 21:00:00+00:00,-28988211.093369454,18,332.8206855356693,78.87690972694645,95.92363867941098,583.7152019497589
2024-06-18 00:00:00+00:00,-28988493.525561318,18,-1557.6409367918968,-369.13017230158476,96.51621209488866,597.3202378930118
2024-06-18 03:00:00+00:00,-28988600.503603652,18,-461.3079889267683,-109.30224529268618,114.44702794213171,582.8492892629606
2024-06-18 06:00:00+00:00,-28988608.85255855,17,22.52212749421597,5.335227233034326,109.16364631827125,589.2729253051561
2024-06-18 09:00:00+00:00,-28988594.87307178,14,184.57265023887155,43.73046216813092,92.760654785954,572.54983815023
2024-06-18 12:00:00+00:00,-28988562.70939599,18,-1352.9309796392918,-320.6267876104507,92.58310129481134,1058.1839060017248
2024-06-18 15:00:00+00:00,-28988933.10581669,3,,,247.74994370584176,
2024-06-19 09:00:00+00:00,-28989041.840154484,2,,,59.85750809404998,
2024-06-19 12:00:00+00:00,-28989172.623464964,18,-714.4696550369263,-169.26826888338658,188.6645902901172,479.0434022134189
2024-06-19 15:00:00+00:00,-28989220.457568243,18,-466.50891360640526,-110.53052313854232,103.72916682415658,886.4471077090918
2024-06-19 18:00:00+00:00,-28989289.250693366,16,562.5927900969982,133.33540716063152,116.2645777678034,601.3297391423648
2024-06-19 21:00:00+00:00,-28989079.80937072,18,452.42912852764135,107.21681657099369,108.81222770686355,545.575616656578
2024-06-20 00:00:00+00:00,-28989176.143411234,18,-840.4014003574848,-199.13031655916348,71.31511094860771,633.6369081730039
2024-06-20 03:00:00+00:00,-28989289.90972081,18,-452.75700487196445,-107.26435976533801,115.12333522752856,575.0588116142504
2024-06-20 06:00:00+00:00,-28989289.332662452,15,287.1874312758446,68.0228741581476,124.8296629465024,532.5045497280348
2024-06-20 09:00:00+00:00,-28989218.11286299,12,-362.6285381615162,-85.92279407586082,66.85197195039315,635.1436094243113
2024-06-20 12:00:00+00:00,-28989379.989796992,18,-1884.1778884381056,-446.5075504305161,98.13520283617133,652.627739858663
2024-06-20 15:00:00+00:00,-28989689.1573351,18,-765.4867589622736,-181.37725349031413,148.83211774817966,592.5543884159326
2024-06-20 18:00:00+00:00,-28989571.361486733,15,1267.9763631522655,300.4205263929036,110.97083362866007,794.6047752275917
2024-06-20 21:00:00+00:00,-28989372.16324431,18,-43.12619970738888,-10.217445588291739,131.57240412600854,601.3860728239894
2024-06-21 00:00:00+00:00,-28989582.14303666,18,-1869.0878884345293,-442.8873578242527,101.43741726023262,640.0356264191246
2024-06-21 03:00:00+00:00,-28989839.43521642,18,-897.7917640656233,-212.75001391792148,91.05796321772121,616.3854723699795
2024-06-21 06:00:00+00:00,-28989806.590977676,16,750.3590608835219,177.76268189434816,116.00060792457572,458.4650517895674
2024-06-21 09:00:00+00:00,-28989651.8454512,17,-197.78386878967288,-46.85559385225667,69.60844105901094,603.2321438246738
2024-06-21 12:00:00+00:00,-28989856.036944874,18,-1534.500203579664,-363.53551444973226,96.36868096059972,473.34571964387516
2024-06-21 15:00:00+00:00,-28990035.470502093,16,-673.9991799145937,-159.73456361368466,95.69835723463505,524.7469340827784
2024-06-21 18:00:00+00:00,-28990024.536739852,11,455.48425033688545,107.99383271797784,89.01143961168069,559.0963118634849
2024-06-21 21:00:00+00:00,-28989921.59943951,17,187.7130651921034,44.48601132860421,101.87549898676137,577.3987940003351
2024-06-22 00:00:00+00:00,-28989977.608473554,18,-938.6227394640446,-222.37071462203983,113.63889772134017,573.3391329693768
2024-06-22 03:00:00+00:00,-28990156.255124375,18,-774.95671954751,-183.58792411664575,100.82778780340358,647.2546933274552
2024-06-22 06:00:00+00:00,-28990171.34765344,14,470.1661766767502,111.3952032692844,115.19490354104177,820.2209869199224
2024-06-22 09:00:00+00:00,-28990038.713580206,4,-242.32949304580688,-57.410422050482346,178.55366537308902,596.6918927058188
2024-06-22 12:00:00+00:00,-28990231.930026703,16,-1226.3588845431805,-290.67424610006003,94.77716035244647,832.5083265712296
2024-06-22 15:00:00+00:00,-28990345.30330134,13,,,106.9367602603837,
2024-06-23 09:00:00+00:00,-28990467.528517634,4,,,193.77825894552103,
2024-06-23 12:00:00+00:00,-28990582.66737702,18,-1285.5561647862196,-304.56740005144957,117.17442090922286,882.0000902711473
2024-06-23 15:00:00+00:00,-28990788.91755883,18,-1231.446308299899,-291.7886930836616,105.21523802395303,646.921972251535
2024-06-23 18:00:00+00:00,-28990890.528954096,14,385.62212397158146,91.39300853750154,111.47603989625644,600.4895014125892
2024-06-23 21:00:00+00:00,-28990692.512027837,18,591.0660791397095,140.03281346498616,107.08165701572868,545.1024624368198
2024-06-24 00:00:00+00:00,-28990742.76243431,18,-1300.8304402530193,-308.1518463252697,78.38453890095946,618.4136763733142
2024-06-24 03:00:00+00:00,-28991017.7196379,18,-813.2096575945616,-192.65096080888262,111.51563086004234,498.15015995001096
2024-06-24 06:00:00+00:00,-28990946.06484871,18,294.57228933274746,69.79647845800797,96.77532189263347,575.0212425836173
2024-06-24 09:00:00+00:00,-28990944.076565567,14,-253.08349481225014,-59.96601588058898,90.71853952080151,560.361434420182
2024-06-24 12:00:00+00:00,-28991009.335722413,18,-1171.2950547933578,-277.4986467422669,101.29089616874474,540.2540093014206
2024-06-24 15:00:00+00:00,-28991236.900329266,18,-703.2509477585554,-166.58748877215643,100.06146234991768,596.6299961666099
2024-06-24 18:00:00+00:00,-28991185.148459353,14,958.0576833933592,227.05133133934876,109.49024556412836,691.4382797119232
2024-06-24 21:00:00+00:00,-28990997.385908417,13,8.812824994325638,2.0881009485502386,140.95437087257176,521.1618626321026
2024-06-25 00:00:00+00:00,-28991182.945253104,18,-1706.5328105688095,-404.35871042922736,70.62217475900918,713.3953410431943
2024-06-25 03:00:00+00:00,-28991424.01911106,18,-938.1787777394057,-222.26926692296556,109.27109577011191,455.8340742454395
2024-06-25 06:00:00+00:00,-28991417.48994754,16,212.7608094960451,50.39672428416933,89.43742161426485,558.0740938142532
2024-06-25 09:00:00+00:00,-28991370.828908686,16,-245.16373477876186,-58.065064187054574,86.74817586474956,568.6118190067046
2024-06-25 12:00:00+00:00,-28991478.780881234,18,-1772.3219153732061,-419.9034834579626,110.49167461679781,616.7405567776343
2024-06-25 15:00:00+00:00,-28991813.90938753,17,-1466.2081067711115,-347.41786713326724,127.46690210614533,647.5718149724161
2024-06-25 18:00:00+00:00,-28991845.332907926,10,1120.1707704514265,265.51578825386616,118.32547617500846,676.2278366089073
2024-06-25 21:00:00+00:00,-28991533.866694916,17,897.4631002545357,212.60429641026843,111.05153895944015,623.542549303802
2024-06-26 00:00:00+00:00,-28991620.967132863,18,-1596.0850547850132,-378.0795138105616,101.48602668582154,667.1248692915515
2024-06-26 03:00:00+00:00,-28991932.887958612,18,-1380.9602574557068,-327.16250345676366,124.43283387612892,656.646999244835
2024-06-26 06:00:00+00:00,-28991966.207197227,17,323.7911937534809,76.70814311396464,129.0335866687531,757.6622276030404
2024-06-26 09:00:00+00:00,-28991851.940160174,14,240.18858954310417,56.900410848502474,142.81009435463864,643.2513159198893
2024-06-26 12:00:00+00:00,-28991906.16004984,18,-610.6311644613743,-144.64689608381133,95.97447304330046,1036.4360364284316
2024-06-26 15:00:00+00:00,-28992004.59795129,15,-1126.7394817769527,-266.92947914253386,216.20072976492597,587.416643160732
2024-06-26 18:00:00+00:00,-28992187.844920285,14,-276.33349834382534,-65.49097858664315,111.15325035935616,943.5338340086349
2024-06-26 21:00:00+00:00,-28992073.681325875,17,-384.648491948843,-91.13586501037084,94.33053823684615,592.8062576605288
2024-06-27 00:00:00+00:00,-28992284.007043272,18,-1311.454257875681,-310.7072853201366,98.02376563692533,543.170481782624
2024-06-27 03:00:00+00:00,-28992401.544890344,18,-84.8623940497637,-20.102007078637723,97.68001496439739,813.7457197819344
2024-06-27 06:00:00+00:00,-28992305.222641785,15,868.7604423016311,205.68759608367534,178.2630707671132,665.6817918096685
2024-06-27 09:00:00+00:00,-28992184.35477977,17,-619.2121000736952,-146.67588913869932,134.7381912200037,803.1677128292885
2024-06-27 12:00:00+00:00,-28992460.025666803,18,-2557.0058199316263,-605.8128365995799,92.41036756713821,645.6600179010622
2024-06-27 15:00:00+00:00,-28992823.60623475,15,-1269.7940994501114,-300.90984399712556,88.88432649523602,869.1729956019026
2024-06-27 18:00:00+00:00,-28992777.474191666,4,,,196.66387564530112,
2024-06-28 09:00:00+00:00,-28993006.831071727,7,,,66.33657064809302,
2024-06-28 12:00:00+00:00,-28993004.281898584,18,-1524.5520926266909,-361.09334618592413,121.31863144532126,494.86615570455416
2024-06-28 15:00:00+00:00,-28993387.969094884,17,-2215.2014182060957,-524.693753169723,104.42816381854713,644.8797705246478
2024-06-28 18:00:00+00:00,-28993558.082253136,13,-425.64567244052887,-100.88452681654282,106.17749086425736,612.955875500708
2024-06-28 21:00:00+00:00,-28993494.380512994,18,290.8466767966747,68.90414757187644,112.14695797663948,582.4990372805179
