datetime,gps_lat_deg,tle_lat_deg,delta_h_old,alpha_geoid,delta_h_degeoided
2024-07-10 16:42:38+00:00,-69.13965606689453,-69.23707065045686,-0.20694086632556719,-0.032999929328980215,-0.17394093699658697
2024-07-10 16:52:38+00:00,-70.45137023925781,-70.35137489576765,-0.11366201582768554,-0.015599970398398,-0.09806204542928754
2024-07-10 17:02:38+00:00,-33.67411422729492,-33.566450726842575,0.0029120526678525493,-0.013499944624527416,0.016411997292379965
2024-07-10 17:12:38+00:00,4.154136657714844,4.262004326834258,0.010446531628986122,-0.10579999241053883,0.11624652403952496
2024-07-10 17:22:38+00:00,42.06032180786133,42.10295220354889,0.10487257369368308,-0.03629982518395991,0.141172398877643
2024-07-10 17:52:39+00:00,23.01761817932129,22.911328110283208,-0.10607344559048215,-0.026099934971171024,-0.07997351061931113
2024-07-10 18:02:39+00:00,-14.98537540435791,-15.093169645100035,-0.13892369727545884,-0.00349999578884308,-0.13542370148661576
2024-07-10 18:12:39+00:00,-52.57634353637695,-52.683005971738325,-0.12123073059228773,-0.013099941423206474,-0.10813078916908125
2024-07-10 18:22:39+00:00,-82.52571868896483,-82.50843085788237,-0.07808730705073685,-0.04179998578456434,-0.03628732126617251
2024-07-10 18:32:39+00:00,-50.695987701416016,-50.587272449753435,0.08901720173889771,0.03729982632648898,0.05171737541240873
2024-07-10 18:42:39+00:00,-13.124917984008787,-13.015386877684522,0.12048427185254695,-0.032999968932927004,0.15348424078547396
2024-07-10 18:52:39+00:00,24.80381965637207,24.911196629199953,0.16118533372718957,-0.03169991194590693,0.1928852456730965
2024-07-10 19:02:39+00:00,62.3069725036621,62.347442715759676,0.19217462026153953,0.0124999588188075,0.17967466144273203
2024-07-10 19:12:40+00:00,76.5658950805664,76.47876741118158,0.09187430883230263,-0.004099995822798519,0.09597430465510115
2024-07-10 19:22:40+00:00,40.250442504882805,40.147231656244266,-0.030068472281527647,-0.03389984153909609,0.00383136925756844
2024-07-10 19:32:40+00:00,2.319936752319336,2.214583212620579,-0.11996287382680748,-0.01049999966926407,-0.10946287415754341
2024-07-10 19:42:40+00:00,-35.56099319458008,-35.66713461559592,-0.16732815715931793,-0.009099961072024598,-0.15822819608729333
2024-07-10 19:52:40+00:00,-72.2236099243164,-72.32187583157229,-0.18928872697779298,-0.06439989623049769,-0.12488883074729529
2024-07-10 20:02:40+00:00,-67.32274627685547,-67.21917149983922,0.0007890701226642705,0.034999914402760623,-0.03421084428009635
2024-07-10 20:12:40+00:00,-30.331281661987305,-30.222196514276575,0.1281452512703254,0.014499946938485664,0.11364530433183972
2024-07-10 20:22:40+00:00,7.529284954071045,7.637212962142124,0.22355816269191564,-0.011399995911233418,0.23495815860314906
2024-07-10 20:32:40+00:00,45.33800506591797,45.44152796009587,0.3280251949727244,0.042499793938077346,0.2855254010346471
2024-07-10 20:52:41+00:00,57.28316879272461,57.18637838272934,0.17154131343158951,0.006199974859555368,0.16534133857203415
2024-07-10 21:02:41+00:00,19.63227272033692,19.533313374747177,0.03160503112758306,0.0011999977241430315,0.03040503340344003
2024-07-10 21:12:41+00:00,-18.366193771362305,-18.465897134073025,-0.07802845135574898,0.01139997995687736,-0.08942843131262634
2024-07-10 21:22:41+00:00,-55.87010955810546,-55.96899161253277,-0.17045340159711486,-0.03569985193735192,-0.13475354965976294
2024-07-10 21:32:41+00:00,-81.4208984375,-81.37024296580117,-0.10280413635518926,0.0042999983807021636,-0.10710413473589142
2024-07-10 21:42:41+00:00,-47.38505172729492,-47.28315048032611,0.029280869999638526,0.032299844556291646,-0.00301897455665312
2024-07-10 21:52:41+00:00,-9.748250007629393,-9.645136672888379,0.16243940515778377,0.01469999192886462,0.14773941322891915
2024-07-10 22:02:41+00:00,28.177640914916992,28.278129207517125,0.2958548688193332,0.02819990630450775,0.26765496251482546
2024-07-10 22:12:41+00:00,65.48893737792969,65.58179026244132,0.39741217179835076,0.06079983058589278,0.336612341212458
2024-07-10 22:22:42+00:00,73.63599395751953,73.55357115001661,0.31917812093251996,-0.007099989788002858,0.3262781107205228
2024-07-10 22:32:42+00:00,36.87986755371094,36.78974820800014,0.2070492233551704,-0.012999941893212963,0.22004916524838336
2024-07-10 22:42:42+00:00,-1.0800700187683103,-1.1701062500773798,0.055106858758335875,0.023600000220540096,0.03150685853779578
2024-07-10 22:52:42+00:00,-38.91979217529297,-39.00970670446503,-0.09889726664550835,0.02279989408725669,-0.12169716073276504
2024-07-10 23:02:42+00:00,-75.21240997314453,-75.2929771152361,-0.2245393152543329,-0.054599934144789586,-0.16993938110954332
2024-07-10 23:12:42+00:00,-64.11929321289062,-64.02971577767265,-0.10501371439204377,0.017499947854048514,-0.12251366224609228
