condition,geomag,wavelength,lag_hours,spearman_r,n
none,quiet_kp4,1335,39,0.2920311566643588,857
none,quiet_kp4,1335,42,0.2630649897079365,856
none,quiet_kp4,1335,45,0.23280467769933016,856
none,quiet_kp4,1335,48,0.25779044670048035,855
none,quiet_kp4,1335,51,0.2756894060916711,854
none,quiet_kp4,1335,54,0.25083818265129315,854
none,quiet_kp4,1335,57,0.229281648762808,854
none,quiet_kp4,1335,60,0.2479740356694391,853
none,quiet_kp4,1335,63,0.27066016198107984,851
none,quiet_kp4,1335,66,0.24622570916492467,849
none,quiet_kp4,1335,69,0.21892000773119658,846
none,quiet_kp4,1335,72,0.2366337518590121,843
none,quiet_kp4,1335,75,0.25663095165546274,840
none,quiet_kp4,1335,78,0.22983902176417298,837
none,quiet_kp4,1335,81,0.2142018671685578,835
none,quiet_kp4,1335,84,0.24551388869905086,832
none,quiet_kp4,1335,87,0.2566595655855055,830
none,quiet_kp4,1335,90,0.22403610350564684,829
none,quiet_kp4,1335,93,0.20622499073939543,828
none,quiet_kp4,1335,96,0.23879025038818646,828
none,quiet_kp4,1335,99,0.24631819352724266,829
none,quiet_kp4,1335,102,0.21172594732501757,828
none,quiet_kp4,1335,105,0.18461583961891825,827
none,quiet_kp4,1335,108,0.2196755346953299,827
none,quiet_kp4,1335,111,0.25120784262107987,827
none,quiet_kp4,1335,114,0.2082413354481069,826
none,quiet_kp4,1335,117,0.17760948776416938,825
none,quiet_kp4,1335,120,0.21740115114980926,824
none,quiet_kp4,1405,0,0.3037916413850917,854
none,quiet_kp4,1405,3,0.3285937764589197,855
none,quiet_kp4,1405,6,0.30050743823757475,856
none,quiet_kp4,1405,9,0.2767584754315368,856
none,quiet_kp4,1405,12,0.30162571264437155,857
none,quiet_kp4,1405,15,0.3424275554510298,858
none,quiet_kp4,1405,18,0.32491087167698696,859
none,quiet_kp4,1405,21,0.2908042406512115,860
none,quiet_kp4,1405,24,0.30744498660917985,860
none,quiet_kp4,1405,27,0.3290487739789352,860
none,quiet_kp4,1405,30,0.3105005330198259,860
none,quiet_kp4,1405,33,0.2836533231503045,859
none,quiet_kp4,1405,36,0.3022846519368349,858
none,quiet_kp4,1405,39,0.3355853107731536,857
none,quiet_kp4,1405,42,0.3042585170436533,856
none,quiet_kp4,1405,45,0.273835200330295,856
none,quiet_kp4,1405,48,0.30309303210531313,855
none,quiet_kp4,1405,51,0.3197805884418732,854
none,quiet_kp4,1405,54,0.29217485702995405,854
none,quiet_kp4,1405,57,0.27102446601388064,854
none,quiet_kp4,1405,60,0.2915964257476131,853
none,quiet_kp4,1405,63,0.319232463975809,851
none,quiet_kp4,1405,66,0.29885027629292926,849
none,quiet_kp4,1405,69,0.26996647651312133,846
none,quiet_kp4,1405,72,0.2808892458473367,843
none,quiet_kp4,1405,75,0.3009423806682589,840
none,quiet_kp4,1405,78,0.2781401463120002,837
none,quiet_kp4,1405,81,0.263289585504905,835
none,quiet_kp4,1405,84,0.2949201410639235,832
none,quiet_kp4,1405,87,0.3044200911679973,830
none,quiet_kp4,1405,90,0.27086260813959145,829
none,quiet_kp4,1405,93,0.25332475415454614,828
none,quiet_kp4,1405,96,0.2832779980106638,828
none,quiet_kp4,1405,99,0.29346007305037003,829
none,quiet_kp4,1405,102,0.2567009772514145,828
none,quiet_kp4,1405,105,0.2295100411299367,827
none,quiet_kp4,1405,108,0.2676731197950831,827
none,quiet_kp4,1405,111,0.29768069096901906,827
none,quiet_kp4,1405,114,0.25501960175786337,826
none,quiet_kp4,1405,117,0.22287750919477103,825
none,quiet_kp4,1405,120,0.26212080102181434,824
